Variable1	Valor1	Variable2	Valor2	Variable3	Valor3	Variable4	Valor4	Variable5	Valor5	PERIODO	VALOR
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	26 años	2025	273.184,876966
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	26 años	2024	267.434,000000
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2074	300.850,115651
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2073	302.001,523461
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2072	302.881,747215
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2071	303.425,367475
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2070	303.602,946851
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2069	303.408,867206
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2068	302.841,019695
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2067	301.929,965835
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2066	300.729,994159
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2065	298.439,132124
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2064	295.978,610950
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2063	293.425,454558
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2062	290.858,756624
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2061	288.336,832558
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2060	285.876,467358
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2059	283.476,383810
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2058	281.123,299897
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2057	278.785,073923
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2056	276.432,964289
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2055	274.054,442773
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2054	271.667,581398
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2053	269.350,960976
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2052	267.263,198486
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2051	266.719,796905
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2050	268.567,782098
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2049	274.047,296238
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2048	273.836,833256
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2047	282.384,457026
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2046	288.810,413279
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2045	299.912,832398
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2044	308.361,448924
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2043	312.880,056761
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2042	316.706,956130
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2041	313.917,859991
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2040	326.906,765930
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2039	332.814,080233
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2038	338.181,349096
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2037	343.006,624930
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2036	354.174,274414
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2035	344.409,435328
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2034	342.714,090776
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2033	337.884,300506
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2032	336.605,922012
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2031	329.566,845902
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2030	319.072,105660
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2029	312.948,423548
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2028	309.787,417005
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2027	296.403,566419
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2026	283.406,736501
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2025	277.795,279218
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	27 años	2024	266.035,000000
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2074	307.604,177062
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2073	308.456,051329
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2072	308.978,776909
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2071	309.138,831255
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2070	308.928,648225
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2069	308.345,558076
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2068	307.420,219670
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2067	306.207,141216
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2066	303.909,896139
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2065	301.444,397176
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2064	298.887,260826
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2063	296.316,519484
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2062	293.789,816640
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2061	291.322,905648
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2060	288.913,386799
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2059	286.546,979268
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2058	284.190,669427
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2057	281.815,147320
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2056	279.407,560445
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2055	276.985,992259
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2054	274.629,356239
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2053	272.496,832928
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2052	271.916,162814
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2051	273.735,483067
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2050	279.090,108566
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2049	278.848,098399
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2048	287.323,934442
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2047	293.664,808085
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2046	304.658,440916
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2045	313.012,300676
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2044	317.467,071208
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2043	321.236,837556
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2042	318.428,497960
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2041	331.325,472321
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2040	337.174,274271
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2039	342.483,319178
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2038	347.272,723781
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2037	358.407,620815
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2036	348.742,165310
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2035	347.146,179628
Tipo de dato	Proyección a largo plazo	Sexo	Hombres	Nacimiento Residencia	Población	Total Nacional	Total Nacional	Valores simples de edad	28 años	2034	342.478,405421
