"id";"age";"job";"marital";"education";"default_credit";"contact";"contact_day";"contact_month";"duration";"campaign";"pdays";"previous";"poutcome";"deposit";"age_slot";"duration_slot";"prevdays_slot"
14074;49;"blue-collar";"married";"primary";"no";"cellular";11;"aug";106;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
14075;43;"unemployed";"married";"secondary";"no";"cellular";18;"nov";202;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
14076;89;"retired";"married";"tertiary";"no";"telephone";19;"aug";2027;5;-1;0;"n/a";"no";"8X";"d>10";"nc"
14077;36;"management";"married";"tertiary";"no";"telephone";27;"aug";645;9;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14078;28;"blue-collar";"single";"primary";"no";"unknown";3;"jun";380;4;-1;0;"n/a";"no";"2X";"d<7";"nc"
14079;59;"entrepreneur";"married";"primary";"no";"unknown";19;"jun";239;1;-1;0;"n/a";"no";"5X";"d<5";"nc"
14080;35;"admin";"single";"secondary";"no";"cellular";24;"sep";173;2;190;10;"other";"yes";"3X";"d<5";"m07"
14081;42;"technician";"married";"tertiary";"no";"unknown";20;"jun";1573;5;-1;0;"n/a";"yes";"4X";"d>10";"nc"
14082;27;"blue-collar";"single";"secondary";"no";"unknown";21;"may";127;2;-1;0;"n/a";"no";"2X";"d<2";"nc"
14083;73;"retired";"married";"primary";"no";"cellular";20;"jul";146;3;190;3;"success";"no";"7X";"d<2";"m07"
14084;33;"management";"single";"tertiary";"no";"cellular";22;"jul";1077;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14085;57;"management";"married";"secondary";"no";"cellular";10;"nov";144;3;91;2;"failure";"yes";"5X";"d<2";"m04"
14086;77;"retired";"married";"primary";"no";"telephone";12;"aug";345;1;178;20;"failure";"yes";"7X";"d<7";"m06"
14087;54;"retired";"married";"primary";"no";"cellular";3;"apr";352;1;332;2;"failure";"no";"5X";"d<7";"m12"
14088;35;"technician";"single";"secondary";"no";"cellular";11;"aug";444;3;-1;0;"n/a";"yes";"3X";"d<7";"nc"
14089;51;"services";"married";"secondary";"no";"cellular";31;"jul";8;30;-1;0;"n/a";"no";"5X";"d<2";"nc"
14090;30;"technician";"married";"secondary";"no";"telephone";19;"nov";47;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
14091;26;"blue-collar";"single";"primary";"no";"unknown";16;"may";46;1;-1;0;"n/a";"no";"2X";"d<2";"nc"
14092;55;"blue-collar";"single";"tertiary";"no";"unknown";8;"may";693;1;-1;0;"n/a";"no";"5X";"d>10";"nc"
14093;42;"blue-collar";"married";"primary";"no";"cellular";8;"jul";113;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
14094;47;"services";"married";"secondary";"no";"cellular";7;"may";51;1;366;1;"other";"no";"4X";"d<2";"m15"
14095;31;"technician";"married";"secondary";"no";"cellular";7;"dec";620;3;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14096;47;"blue-collar";"married";"secondary";"no";"cellular";12;"may";366;1;-1;0;"n/a";"no";"4X";"d<7";"nc"
14097;49;"management";"married";"tertiary";"no";"cellular";6;"aug";72;4;-1;0;"n/a";"no";"4X";"d<2";"nc"
14098;43;"management";"married";"tertiary";"no";"cellular";27;"aug";63;8;-1;0;"n/a";"no";"4X";"d<2";"nc"
14099;52;"housemaid";"married";"primary";"no";"unknown";11;"jun";553;1;-1;0;"n/a";"no";"5X";"d<10";"nc"
14100;72;"retired";"married";"primary";"no";"telephone";23;"mar";255;1;91;8;"success";"yes";"7X";"d<5";"m04"
14101;26;"admin";"single";"secondary";"no";"cellular";1;"apr";351;3;-1;0;"n/a";"yes";"2X";"d<7";"nc"
14102;30;"self-employed";"single";"tertiary";"no";"cellular";23;"sep";272;4;184;1;"success";"yes";"3X";"d<5";"m07"
14103;28;"blue-collar";"single";"secondary";"no";"cellular";31;"jul";22;7;-1;0;"n/a";"no";"2X";"d<2";"nc"
14104;40;"management";"married";"secondary";"no";"unknown";28;"may";160;3;-1;0;"n/a";"no";"4X";"d<5";"nc"
14105;34;"technician";"divorced";"tertiary";"no";"cellular";7;"aug";587;2;-1;0;"n/a";"yes";"3X";"d<10";"nc"
14106;19;"student";"single";"primary";"no";"cellular";10;"jul";104;2;-1;0;"n/a";"yes";"1X";"d<2";"nc"
14107;30;"blue-collar";"single";"secondary";"no";"unknown";23;"may";785;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14108;45;"blue-collar";"married";"secondary";"no";"cellular";4;"feb";215;1;222;1;"other";"no";"4X";"d<5";"m08"
14109;62;"blue-collar";"married";"secondary";"no";"cellular";14;"jan";183;1;90;4;"other";"yes";"6X";"d<5";"m04"
14110;31;"technician";"single";"secondary";"no";"unknown";12;"may";1083;2;-1;0;"n/a";"no";"3X";"d>10";"nc"
14111;54;"technician";"married";"secondary";"no";"cellular";10;"aug";559;1;70;2;"other";"yes";"5X";"d<10";"m03"
14112;37;"admin";"married";"tertiary";"no";"cellular";14;"may";404;2;183;2;"other";"yes";"3X";"d<7";"m07"
14113;34;"blue-collar";"married";"secondary";"no";"cellular";12;"aug";352;1;828;2;"failure";"yes";"3X";"d<7";"mAS15"
14114;55;"technician";"married";"unknown";"no";"cellular";29;"jan";243;2;-1;0;"n/a";"no";"5X";"d<5";"nc"
14115;31;"blue-collar";"married";"primary";"no";"telephone";12;"may";149;5;299;10;"failure";"no";"3X";"d<2";"m10"
14116;41;"blue-collar";"married";"secondary";"no";"cellular";10;"jul";584;1;-1;0;"n/a";"yes";"4X";"d<10";"nc"
14117;45;"management";"married";"tertiary";"no";"cellular";15;"feb";91;4;185;6;"success";"yes";"4X";"d<2";"m07"
14118;48;"unknown";"single";"unknown";"no";"cellular";2;"sep";1440;1;458;1;"failure";"yes";"4X";"d>10";"mAS15"
14119;30;"blue-collar";"married";"secondary";"no";"unknown";27;"may";514;1;-1;0;"n/a";"no";"3X";"d<10";"nc"
14120;46;"housemaid";"married";"secondary";"no";"cellular";27;"may";181;3;183;1;"success";"yes";"4X";"d<5";"m07"
14121;77;"management";"married";"unknown";"no";"cellular";23;"apr";361;2;182;5;"success";"yes";"7X";"d<7";"m07"
14122;44;"self-employed";"single";"tertiary";"no";"cellular";20;"nov";51;1;190;4;"other";"no";"4X";"d<2";"m07"
14123;30;"blue-collar";"married";"primary";"no";"cellular";6;"may";239;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
14124;29;"management";"married";"secondary";"no";"cellular";14;"may";1075;1;14;1;"failure";"yes";"2X";"d>10";"m01"
14125;34;"technician";"single";"tertiary";"no";"cellular";11;"aug";342;3;-1;0;"n/a";"no";"3X";"d<7";"nc"
14126;72;"self-employed";"married";"tertiary";"no";"cellular";27;"apr";444;1;-1;0;"n/a";"yes";"7X";"d<7";"nc"
14127;77;"retired";"married";"primary";"no";"telephone";1;"sep";663;1;208;2;"other";"no";"7X";"d>10";"m07"
14128;31;"blue-collar";"married";"secondary";"no";"cellular";5;"jun";166;2;-1;0;"n/a";"yes";"3X";"d<5";"nc"
14129;23;"management";"single";"tertiary";"no";"unknown";7;"may";278;6;-1;0;"n/a";"no";"2X";"d<5";"nc"
14130;35;"blue-collar";"married";"tertiary";"no";"cellular";17;"jul";294;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
14131;30;"management";"single";"tertiary";"no";"cellular";18;"aug";471;8;-1;0;"n/a";"yes";"3X";"d<10";"nc"
14132;35;"technician";"married";"secondary";"no";"unknown";21;"may";85;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
14133;36;"entrepreneur";"single";"secondary";"no";"cellular";18;"nov";67;2;111;2;"failure";"no";"3X";"d<2";"m04"
14134;33;"technician";"married";"tertiary";"no";"cellular";28;"jan";202;1;83;3;"success";"yes";"3X";"d<5";"m03"
14135;49;"management";"married";"tertiary";"no";"cellular";17;"nov";325;2;-1;0;"n/a";"no";"4X";"d<7";"nc"
14136;45;"blue-collar";"married";"primary";"no";"unknown";19;"jun";66;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
14137;26;"management";"single";"tertiary";"no";"cellular";3;"jun";300;2;72;1;"success";"yes";"2X";"d<7";"m03"
14138;44;"admin";"married";"secondary";"no";"cellular";31;"jul";209;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
14139;53;"management";"married";"tertiary";"no";"cellular";27;"aug";345;10;-1;0;"n/a";"no";"5X";"d<7";"nc"
14140;74;"retired";"divorced";"primary";"no";"cellular";13;"aug";99;1;-1;0;"n/a";"no";"7X";"d<2";"nc"
14141;29;"technician";"single";"tertiary";"no";"cellular";7;"may";347;2;337;6;"failure";"yes";"2X";"d<7";"m12"
14142;29;"technician";"single";"secondary";"no";"cellular";3;"dec";244;2;184;1;"success";"yes";"2X";"d<5";"m07"
14143;38;"technician";"married";"secondary";"no";"cellular";2;"feb";147;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
14144;36;"technician";"married";"secondary";"no";"unknown";20;"may";67;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
14145;53;"technician";"married";"secondary";"no";"telephone";17;"apr";320;3;180;1;"success";"yes";"5X";"d<7";"m07"
14146;52;"blue-collar";"married";"primary";"no";"unknown";6;"jun";176;2;-1;0;"n/a";"no";"5X";"d<5";"nc"
14147;57;"housemaid";"married";"primary";"no";"unknown";16;"may";38;3;-1;0;"n/a";"no";"5X";"d<2";"nc"
14148;43;"admin";"married";"secondary";"no";"unknown";7;"may";180;5;-1;0;"n/a";"no";"4X";"d<5";"nc"
14149;49;"technician";"married";"tertiary";"no";"cellular";5;"aug";875;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
14150;32;"blue-collar";"married";"secondary";"no";"unknown";20;"may";205;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
14151;35;"blue-collar";"married";"secondary";"no";"cellular";10;"jul";901;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14152;73;"retired";"married";"primary";"no";"telephone";11;"jan";767;2;83;1;"success";"yes";"7X";"d>10";"m03"
14153;26;"blue-collar";"single";"secondary";"no";"unknown";9;"may";654;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
14154;45;"blue-collar";"single";"secondary";"no";"cellular";5;"aug";374;2;472;1;"success";"yes";"4X";"d<7";"mAS15"
14155;45;"unemployed";"single";"secondary";"no";"cellular";5;"feb";437;1;-1;0;"n/a";"no";"4X";"d<7";"nc"
14156;31;"student";"single";"secondary";"no";"cellular";15;"jun";220;1;207;1;"other";"yes";"3X";"d<5";"m07"
14157;36;"technician";"married";"tertiary";"no";"cellular";12;"feb";419;2;183;1;"success";"yes";"3X";"d<7";"m07"
14158;39;"management";"divorced";"tertiary";"no";"unknown";2;"jun";550;3;-1;0;"n/a";"no";"3X";"d<10";"nc"
14159;52;"self-employed";"married";"secondary";"no";"cellular";26;"aug";77;4;-1;0;"n/a";"no";"5X";"d<2";"nc"
14160;23;"student";"single";"secondary";"no";"cellular";14;"jul";603;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
14161;34;"entrepreneur";"married";"primary";"no";"cellular";12;"may";882;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14162;57;"management";"married";"tertiary";"no";"cellular";28;"sep";341;3;98;3;"success";"yes";"5X";"d<7";"m04"
14163;33;"student";"single";"unknown";"no";"cellular";15;"apr";699;2;381;2;"failure";"no";"3X";"d>10";"m15"
14164;43;"admin";"married";"secondary";"no";"cellular";21;"nov";51;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
14165;37;"services";"married";"secondary";"no";"cellular";22;"may";298;1;10;6;"failure";"yes";"3X";"d<5";"m01"
14166;33;"services";"single";"secondary";"no";"cellular";29;"jan";323;2;259;3;"success";"no";"3X";"d<7";"m09"
14167;34;"services";"single";"secondary";"no";"cellular";8;"jul";449;2;-1;0;"n/a";"yes";"3X";"d<7";"nc"
14168;37;"admin";"married";"primary";"no";"cellular";9;"jul";645;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14169;42;"entrepreneur";"divorced";"secondary";"no";"cellular";12;"may";580;1;-1;0;"n/a";"yes";"4X";"d<10";"nc"
14170;27;"student";"single";"tertiary";"no";"cellular";3;"sep";431;1;466;3;"success";"yes";"2X";"d<7";"mAS15"
14171;61;"retired";"married";"secondary";"no";"telephone";10;"aug";520;1;181;2;"success";"yes";"6X";"d<10";"m07"
14172;38;"services";"married";"secondary";"no";"cellular";20;"apr";208;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
14173;27;"entrepreneur";"married";"secondary";"no";"cellular";18;"may";13;3;-1;0;"n/a";"no";"2X";"d<2";"nc"
14174;27;"admin";"divorced";"secondary";"no";"cellular";16;"jul";652;1;-1;0;"n/a";"yes";"2X";"d>10";"nc"
14175;39;"blue-collar";"married";"secondary";"no";"cellular";12;"may";612;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14176;47;"admin";"married";"secondary";"no";"cellular";7;"aug";137;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
14177;28;"blue-collar";"married";"secondary";"no";"unknown";28;"may";251;1;-1;0;"n/a";"no";"2X";"d<5";"nc"
14178;53;"blue-collar";"single";"secondary";"no";"telephone";9;"dec";137;8;188;2;"other";"no";"5X";"d<2";"m07"
14179;42;"services";"married";"secondary";"no";"cellular";2;"jun";271;2;92;4;"success";"yes";"4X";"d<5";"m04"
14180;28;"services";"single";"secondary";"no";"cellular";3;"dec";350;1;182;1;"success";"yes";"2X";"d<7";"m07"
14181;36;"management";"married";"tertiary";"no";"cellular";25;"jul";250;3;-1;0;"n/a";"no";"3X";"d<5";"nc"
14182;48;"entrepreneur";"married";"secondary";"no";"cellular";18;"nov";55;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
14183;77;"unknown";"married";"unknown";"no";"telephone";8;"nov";207;1;185;3;"success";"no";"7X";"d<5";"m07"
14184;22;"student";"single";"secondary";"no";"cellular";20;"apr";206;1;-1;0;"n/a";"yes";"2X";"d<5";"nc"
14185;61;"management";"married";"secondary";"no";"cellular";18;"aug";998;6;-1;0;"n/a";"yes";"6X";"d>10";"nc"
14186;29;"self-employed";"single";"tertiary";"no";"cellular";18;"may";427;1;-1;0;"n/a";"yes";"2X";"d<7";"nc"
14187;43;"management";"single";"tertiary";"no";"cellular";12;"aug";161;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
14188;73;"retired";"married";"primary";"no";"cellular";26;"oct";355;1;180;5;"failure";"yes";"7X";"d<7";"m07"
14189;40;"unemployed";"married";"primary";"no";"cellular";5;"feb";1661;2;-1;0;"n/a";"yes";"4X";"d>10";"nc"
14190;47;"unemployed";"married";"secondary";"no";"cellular";7;"apr";721;4;-1;0;"n/a";"yes";"4X";"d>10";"nc"
14191;45;"blue-collar";"married";"primary";"no";"cellular";18;"aug";230;8;-1;0;"n/a";"no";"4X";"d<5";"nc"
14192;49;"entrepreneur";"single";"secondary";"no";"cellular";12;"aug";175;3;104;2;"success";"no";"4X";"d<5";"m04"
14193;28;"admin";"married";"secondary";"no";"cellular";28;"jul";164;2;-1;0;"n/a";"no";"2X";"d<5";"nc"
14194;30;"admin";"single";"secondary";"no";"cellular";13;"may";390;1;-1;0;"n/a";"no";"3X";"d<7";"nc"
14195;30;"unemployed";"single";"tertiary";"no";"cellular";11;"feb";528;3;-1;0;"n/a";"yes";"3X";"d<10";"nc"
14196;27;"management";"single";"tertiary";"no";"cellular";1;"jun";220;1;28;8;"other";"yes";"2X";"d<5";"m01"
14197;50;"management";"married";"tertiary";"no";"cellular";28;"oct";96;1;-1;0;"n/a";"yes";"5X";"d<2";"nc"
14198;44;"unemployed";"divorced";"tertiary";"no";"cellular";5;"feb";1960;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
14199;33;"management";"married";"tertiary";"no";"cellular";13;"aug";275;5;-1;0;"n/a";"no";"3X";"d<5";"nc"
14200;55;"unemployed";"married";"secondary";"no";"cellular";4;"feb";969;2;-1;0;"n/a";"no";"5X";"d>10";"nc"
14201;48;"technician";"single";"secondary";"no";"unknown";20;"may";148;5;-1;0;"n/a";"no";"4X";"d<2";"nc"
14202;47;"blue-collar";"married";"primary";"no";"unknown";13;"may";276;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
14203;27;"blue-collar";"single";"secondary";"no";"unknown";30;"may";435;2;-1;0;"n/a";"no";"2X";"d<7";"nc"
14204;63;"blue-collar";"married";"secondary";"no";"cellular";15;"jul";390;2;182;5;"success";"yes";"6X";"d<7";"m07"
14205;43;"technician";"divorced";"primary";"no";"cellular";9;"jul";977;4;-1;0;"n/a";"no";"4X";"d>10";"nc"
14206;67;"retired";"married";"tertiary";"no";"cellular";6;"aug";254;2;-1;0;"n/a";"yes";"6X";"d<5";"nc"
14207;62;"management";"married";"tertiary";"no";"cellular";30;"oct";212;2;-1;0;"n/a";"yes";"6X";"d<5";"nc"
14208;53;"technician";"divorced";"primary";"no";"unknown";14;"may";476;1;-1;0;"n/a";"yes";"5X";"d<10";"nc"
14209;60;"technician";"married";"primary";"no";"unknown";9;"may";1028;2;-1;0;"n/a";"yes";"6X";"d>10";"nc"
14210;25;"services";"single";"secondary";"no";"unknown";13;"may";392;1;-1;0;"n/a";"no";"2X";"d<7";"nc"
14211;66;"housemaid";"married";"primary";"no";"cellular";17;"dec";726;3;-1;0;"n/a";"yes";"6X";"d>10";"nc"
14212;35;"blue-collar";"married";"secondary";"no";"cellular";15;"apr";244;3;-1;0;"n/a";"no";"3X";"d<5";"nc"
14213;44;"self-employed";"married";"secondary";"no";"telephone";9;"feb";15;5;-1;0;"n/a";"no";"4X";"d<2";"nc"
14214;32;"management";"married";"tertiary";"no";"cellular";22;"aug";92;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
14215;30;"admin";"married";"secondary";"no";"unknown";26;"may";130;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
14216;33;"technician";"married";"secondary";"no";"cellular";27;"oct";161;1;96;2;"other";"no";"3X";"d<5";"m04"
14217;24;"technician";"married";"secondary";"no";"cellular";6;"nov";368;2;80;2;"success";"yes";"2X";"d<7";"m03"
14218;57;"blue-collar";"married";"primary";"no";"cellular";2;"jun";482;2;-1;0;"n/a";"yes";"5X";"d<10";"nc"
14219;43;"self-employed";"married";"tertiary";"no";"cellular";21;"apr";381;2;330;17;"other";"no";"4X";"d<7";"m12"
14220;36;"management";"married";"tertiary";"no";"unknown";21;"may";958;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14221;49;"management";"married";"tertiary";"no";"cellular";25;"jun";213;6;150;8;"failure";"yes";"4X";"d<5";"m06"
14222;67;"retired";"married";"primary";"no";"cellular";11;"jan";499;2;91;3;"failure";"yes";"6X";"d<10";"m04"
14223;40;"admin";"married";"secondary";"no";"unknown";20;"jun";253;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
14224;32;"technician";"single";"tertiary";"no";"unknown";21;"may";860;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14225;44;"blue-collar";"single";"secondary";"no";"unknown";8;"may";712;1;-1;0;"n/a";"no";"4X";"d>10";"nc"
14226;38;"technician";"divorced";"secondary";"no";"cellular";3;"feb";650;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14227;33;"technician";"divorced";"secondary";"no";"cellular";7;"may";600;2;330;17;"failure";"no";"3X";"d>10";"m12"
14228;38;"housemaid";"divorced";"secondary";"no";"cellular";27;"jan";164;4;92;4;"success";"yes";"3X";"d<5";"m04"
14229;40;"services";"single";"secondary";"no";"cellular";14;"may";329;1;-1;0;"n/a";"no";"4X";"d<7";"nc"
14230;53;"management";"married";"secondary";"no";"cellular";5;"mar";90;1;104;1;"failure";"yes";"5X";"d<2";"m04"
14231;43;"management";"married";"tertiary";"no";"cellular";4;"jun";156;1;85;3;"failure";"yes";"4X";"d<5";"m03"
14232;52;"services";"married";"secondary";"no";"cellular";26;"aug";73;17;-1;0;"n/a";"no";"5X";"d<2";"nc"
14233;33;"management";"single";"tertiary";"no";"cellular";27;"aug";512;8;-1;0;"n/a";"yes";"3X";"d<10";"nc"
14234;50;"housemaid";"married";"secondary";"no";"cellular";15;"sep";173;2;99;4;"failure";"yes";"5X";"d<5";"m04"
14235;32;"technician";"divorced";"tertiary";"no";"cellular";22;"aug";671;2;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14236;37;"unemployed";"single";"secondary";"no";"cellular";31;"jul";40;10;-1;0;"n/a";"no";"3X";"d<2";"nc"
14237;76;"retired";"married";"secondary";"no";"telephone";23;"apr";263;4;-1;0;"n/a";"yes";"7X";"d<5";"nc"
14238;58;"self-employed";"married";"tertiary";"no";"unknown";5;"may";355;1;-1;0;"n/a";"no";"5X";"d<7";"nc"
14239;31;"management";"single";"tertiary";"no";"cellular";2;"sep";114;2;363;1;"failure";"no";"3X";"d<2";"m15"
14240;32;"admin";"single";"secondary";"no";"cellular";17;"nov";79;2;118;3;"failure";"no";"3X";"d<2";"m04"
14241;33;"management";"married";"tertiary";"no";"unknown";16;"may";803;1;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14242;45;"housemaid";"married";"secondary";"no";"cellular";20;"aug";184;1;-1;0;"n/a";"yes";"4X";"d<5";"nc"
14243;30;"self-employed";"single";"tertiary";"no";"unknown";27;"may";662;7;-1;0;"n/a";"no";"3X";"d>10";"nc"
14244;47;"admin";"married";"secondary";"no";"cellular";26;"oct";604;1;91;4;"failure";"yes";"4X";"d>10";"m04"
14245;44;"blue-collar";"single";"primary";"no";"unknown";29;"may";828;3;-1;0;"n/a";"yes";"4X";"d>10";"nc"
14246;28;"technician";"married";"primary";"no";"unknown";8;"may";74;1;-1;0;"n/a";"no";"2X";"d<2";"nc"
14247;43;"management";"married";"tertiary";"no";"cellular";16;"apr";453;1;-1;0;"n/a";"yes";"4X";"d<10";"nc"
14248;46;"management";"married";"tertiary";"no";"cellular";3;"mar";305;13;-1;0;"n/a";"yes";"4X";"d<7";"nc"
14249;41;"technician";"divorced";"secondary";"no";"cellular";13;"aug";183;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
14250;42;"entrepreneur";"married";"secondary";"no";"unknown";20;"jun";109;3;-1;0;"n/a";"no";"4X";"d<2";"nc"
14251;62;"management";"married";"tertiary";"no";"cellular";25;"mar";187;1;178;2;"success";"yes";"6X";"d<5";"m06"
14252;34;"management";"married";"tertiary";"no";"cellular";22;"apr";176;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
14253;57;"retired";"married";"tertiary";"no";"cellular";30;"jul";229;2;-1;0;"n/a";"no";"5X";"d<5";"nc"
14254;36;"technician";"married";"tertiary";"no";"cellular";7;"sep";281;3;97;2;"success";"yes";"3X";"d<5";"m04"
14255;29;"admin";"married";"secondary";"no";"cellular";29;"apr";961;2;334;2;"failure";"yes";"2X";"d>10";"m12"
14256;52;"management";"married";"tertiary";"no";"cellular";22;"aug";1123;4;-1;0;"n/a";"yes";"5X";"d>10";"nc"
14257;51;"admin";"married";"secondary";"no";"cellular";7;"dec";308;2;-1;0;"n/a";"yes";"5X";"d<7";"nc"
14258;26;"blue-collar";"single";"secondary";"no";"cellular";7;"jul";575;1;-1;0;"n/a";"no";"2X";"d<10";"nc"
14259;40;"blue-collar";"married";"secondary";"no";"cellular";13;"may";64;5;336;11;"other";"no";"4X";"d<2";"m12"
14260;32;"technician";"married";"tertiary";"no";"cellular";14;"may";226;1;346;1;"failure";"no";"3X";"d<5";"m12"
14261;59;"blue-collar";"divorced";"primary";"no";"cellular";20;"jul";125;2;-1;0;"n/a";"yes";"5X";"d<2";"nc"
14262;33;"services";"single";"secondary";"no";"cellular";20;"apr";168;3;326;1;"failure";"no";"3X";"d<5";"m11"
14263;42;"admin";"married";"primary";"no";"unknown";27;"may";272;3;-1;0;"n/a";"no";"4X";"d<5";"nc"
14264;55;"management";"married";"tertiary";"no";"cellular";18;"nov";90;1;-1;0;"n/a";"no";"5X";"d<2";"nc"
14265;54;"self-employed";"married";"primary";"no";"unknown";20;"jun";60;1;-1;0;"n/a";"no";"5X";"d<2";"nc"
14266;36;"entrepreneur";"married";"tertiary";"no";"unknown";16;"jun";2769;4;-1;0;"n/a";"yes";"3X";"d>10";"nc"
14267;28;"technician";"single";"secondary";"no";"telephone";18;"may";40;8;349;6;"failure";"no";"2X";"d<2";"m12"
14268;52;"unknown";"married";"unknown";"no";"cellular";5;"aug";607;3;-1;0;"n/a";"yes";"5X";"d>10";"nc"
14269;56;"services";"married";"primary";"no";"unknown";6;"jun";432;1;-1;0;"n/a";"no";"5X";"d<7";"nc"
14270;31;"management";"single";"tertiary";"no";"cellular";8;"aug";523;2;-1;0;"n/a";"yes";"3X";"d<10";"nc"
14271;38;"management";"single";"tertiary";"no";"telephone";31;"jul";42;5;-1;0;"n/a";"no";"3X";"d<2";"nc"
14272;58;"management";"single";"tertiary";"no";"telephone";3;"feb";140;6;6;6;"other";"no";"5X";"d<2";"m01"
