id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
35299,32,technician,married,secondary,no,616,yes,no,cellular,27,aug,118,7,-1,0,unknown,no
35300,30,technician,divorced,secondary,no,3028,yes,no,cellular,28,aug,65,5,-1,0,unknown,no
35301,39,management,married,tertiary,no,0,yes,no,unknown,2,jun,46,2,-1,0,unknown,no
35302,25,admin.,single,secondary,no,122,yes,no,cellular,7,may,481,2,-1,0,unknown,yes
35303,39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes
35304,51,housemaid,divorced,tertiary,no,1613,no,no,cellular,4,aug,870,1,-1,0,unknown,yes
35305,65,management,married,secondary,no,587,no,no,cellular,15,apr,223,2,-1,0,unknown,yes
35306,35,blue-collar,married,unknown,no,4822,yes,no,unknown,20,may,843,2,-1,0,unknown,yes
35307,33,services,married,secondary,no,210,yes,no,cellular,13,may,1207,2,-1,0,unknown,yes
35308,33,admin.,married,secondary,no,7,yes,no,cellular,17,apr,612,1,148,1,failure,no
35309,38,self-employed,married,secondary,no,30,no,no,unknown,16,jun,91,1,-1,0,unknown,no
35310,54,unknown,married,unknown,no,895,no,no,cellular,7,oct,335,1,-1,0,unknown,yes
35311,39,technician,single,secondary,no,175,no,yes,unknown,16,jun,757,2,-1,0,unknown,no
35312,55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,yes
35313,56,retired,married,primary,no,63,no,no,cellular,19,aug,122,2,-1,0,unknown,no
35314,51,technician,married,tertiary,no,825,no,no,cellular,17,nov,977,3,-1,0,unknown,yes
35315,64,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure,yes
35316,47,management,married,tertiary,no,2351,no,no,cellular,2,jun,163,2,84,1,success,yes
35317,60,housemaid,married,unknown,no,491,no,no,cellular,14,aug,503,4,-1,0,unknown,no
35318,53,technician,married,tertiary,no,395,no,no,cellular,29,oct,136,1,148,1,failure,yes
35319,59,retired,married,secondary,no,1887,no,no,cellular,28,aug,88,8,-1,0,unknown,no
35320,36,blue-collar,married,secondary,no,2103,no,yes,unknown,26,jun,71,1,-1,0,unknown,no
35321,36,blue-collar,married,primary,no,599,yes,no,unknown,21,may,649,2,-1,0,unknown,yes
35322,41,entrepreneur,married,secondary,no,30,no,no,cellular,30,apr,460,1,-1,0,unknown,yes
35323,60,retired,married,secondary,no,938,no,no,cellular,13,jan,380,3,-1,0,unknown,yes
35324,27,services,single,secondary,no,1928,no,yes,cellular,15,jul,513,5,-1,0,unknown,no
35325,49,blue-collar,married,primary,no,399,no,no,cellular,29,jan,679,1,-1,0,unknown,no
35326,28,blue-collar,single,secondary,no,53,yes,no,cellular,13,may,93,1,-1,0,unknown,no
35327,31,management,married,tertiary,no,607,no,no,cellular,27,aug,200,5,-1,0,unknown,no
35328,32,admin.,single,secondary,no,6981,yes,no,cellular,2,jun,154,1,194,3,failure,no
35329,36,services,married,unknown,no,618,no,no,cellular,13,jul,360,1,335,2,success,yes
35330,33,admin.,single,tertiary,no,2,no,no,cellular,29,jan,132,2,-1,0,unknown,no
35331,54,management,divorced,tertiary,no,129,yes,no,unknown,30,may,132,1,-1,0,unknown,no
35332,45,unemployed,divorced,secondary,no,3354,yes,no,unknown,29,may,746,1,-1,0,unknown,yes
35333,39,admin.,married,tertiary,no,259,yes,no,unknown,19,may,27,1,-1,0,unknown,no
35334,54,blue-collar,married,secondary,no,548,no,no,cellular,18,aug,520,7,-1,0,unknown,yes
35335,33,management,married,tertiary,no,273,yes,no,unknown,16,may,803,1,-1,0,unknown,yes
35336,52,technician,married,secondary,no,234,no,no,cellular,17,nov,255,1,-1,0,unknown,yes
35337,53,blue-collar,married,unknown,no,2509,no,no,telephone,22,may,231,2,-1,0,unknown,yes
35338,30,technician,single,secondary,no,853,no,no,cellular,29,oct,279,1,148,1,failure,yes
35339,56,admin.,married,secondary,no,1554,yes,yes,cellular,6,feb,15,6,190,27,other,no
35340,31,student,single,tertiary,no,4951,no,no,cellular,17,sep,285,3,81,3,failure,yes
35341,34,technician,single,tertiary,no,2658,yes,no,cellular,31,mar,265,1,230,2,failure,no
35342,54,technician,married,secondary,no,10185,no,no,cellular,10,aug,559,1,70,2,other,yes
35343,41,services,divorced,secondary,no,727,yes,no,cellular,11,may,246,1,-1,0,unknown,no
35344,36,technician,single,tertiary,no,962,yes,no,cellular,8,may,568,1,-1,0,unknown,yes
35345,34,blue-collar,divorced,secondary,no,0,yes,no,cellular,5,may,150,1,-1,0,unknown,no
35346,30,management,single,tertiary,no,1636,no,no,unknown,6,jun,301,2,-1,0,unknown,no
35347,37,management,married,tertiary,no,40,no,no,cellular,27,aug,1033,4,-1,0,unknown,yes
35348,29,technician,single,secondary,no,544,yes,no,unknown,13,may,360,1,-1,0,unknown,no
35349,54,self-employed,divorced,primary,no,4382,yes,no,telephone,18,may,193,4,-1,0,unknown,no
35350,54,blue-collar,married,primary,no,532,no,no,telephone,31,jul,73,2,-1,0,unknown,no
35351,37,management,married,tertiary,no,-491,yes,no,cellular,5,feb,80,2,-1,0,unknown,no
35352,36,blue-collar,married,secondary,no,324,yes,yes,cellular,16,jul,830,1,-1,0,unknown,yes
35353,37,technician,single,secondary,no,3326,yes,no,unknown,21,may,799,1,-1,0,unknown,yes
35354,27,management,single,tertiary,no,107,no,no,cellular,18,oct,767,3,-1,0,unknown,yes
35355,37,management,married,primary,no,1506,no,no,cellular,2,nov,101,3,80,3,success,no
35356,63,blue-collar,married,secondary,no,641,no,no,cellular,27,may,417,2,-1,0,unknown,yes
35357,35,blue-collar,married,secondary,no,74,no,no,cellular,23,jul,248,2,-1,0,unknown,no
35358,50,management,divorced,tertiary,no,405,no,no,cellular,2,apr,82,6,-1,0,unknown,no
35359,42,management,single,tertiary,no,4264,yes,no,unknown,28,may,882,1,-1,0,unknown,no
35360,53,retired,married,primary,no,136,yes,no,unknown,6,may,267,2,-1,0,unknown,no
35361,49,management,married,tertiary,no,1887,no,no,cellular,18,nov,244,3,-1,0,unknown,no
35362,19,student,single,secondary,no,372,no,no,telephone,8,jul,444,3,-1,0,unknown,yes
35363,44,services,divorced,secondary,no,210,no,yes,unknown,12,may,111,2,-1,0,unknown,no
35364,77,retired,divorced,primary,no,639,no,no,telephone,16,apr,127,7,-1,0,unknown,no
35365,44,management,married,tertiary,no,126,yes,no,unknown,13,may,92,1,-1,0,unknown,no
35366,58,self-employed,married,tertiary,no,1636,no,no,cellular,15,apr,187,1,-1,0,unknown,no
35367,22,student,single,secondary,no,185,no,no,cellular,8,jul,153,1,-1,0,unknown,yes
35368,37,technician,married,tertiary,no,88,no,no,cellular,6,may,195,1,90,3,other,yes
35369,32,management,single,tertiary,no,2360,no,no,cellular,3,feb,152,2,160,5,other,yes
35370,30,admin.,divorced,secondary,no,419,no,no,cellular,3,sep,72,2,-1,0,unknown,no
35371,46,services,married,secondary,no,1757,yes,no,unknown,14,may,380,4,-1,0,unknown,no
35372,48,housemaid,single,primary,no,46,no,no,cellular,3,aug,113,2,180,1,failure,yes
35373,57,management,married,primary,no,6900,no,no,cellular,23,oct,255,4,185,2,failure,yes
35374,24,student,single,secondary,no,493,yes,no,cellular,13,may,85,4,358,1,other,no
35375,38,blue-collar,married,unknown,no,0,yes,no,cellular,2,apr,477,2,267,1,failure,no
35376,32,blue-collar,married,primary,no,3136,yes,no,cellular,19,nov,820,1,-1,0,unknown,yes
35377,43,blue-collar,married,primary,no,1401,yes,no,unknown,12,may,195,2,-1,0,unknown,no
35378,33,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,-1,0,unknown,no
35379,55,management,divorced,tertiary,no,-207,no,no,cellular,2,feb,211,1,-1,0,unknown,no
35380,30,technician,married,secondary,no,207,yes,no,unknown,23,may,72,2,-1,0,unknown,no
35381,49,admin.,married,secondary,no,197,yes,no,cellular,13,apr,223,1,182,2,failure,yes
35382,37,admin.,divorced,secondary,no,1573,yes,no,cellular,12,may,639,3,326,10,failure,no
35383,31,unemployed,single,secondary,no,315,no,no,cellular,30,jan,130,1,2,1,other,no
35384,36,technician,single,secondary,no,376,no,no,cellular,13,nov,193,1,92,1,success,yes
35385,35,technician,divorced,secondary,no,0,no,no,cellular,25,aug,124,4,-1,0,unknown,no
35386,56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,511,3,187,1,failure,yes
35387,35,management,married,tertiary,no,323,no,no,cellular,11,jan,261,2,-1,0,unknown,yes
35388,30,technician,single,tertiary,no,1,no,no,cellular,20,aug,88,2,-1,0,unknown,no
35389,50,blue-collar,married,primary,no,9301,yes,no,cellular,7,jul,136,4,-1,0,unknown,no
35390,36,management,single,tertiary,no,62,yes,no,cellular,3,nov,566,1,182,7,failure,yes
35391,32,management,single,tertiary,no,3,yes,no,cellular,13,may,568,1,-1,0,unknown,yes
35392,64,retired,married,unknown,no,34,no,no,cellular,26,aug,244,2,-1,0,unknown,yes
35393,33,services,married,secondary,no,1697,no,no,cellular,3,nov,179,1,-1,0,unknown,yes
35394,29,services,single,secondary,no,9,no,yes,cellular,8,jul,202,2,-1,0,unknown,no
35395,31,blue-collar,single,secondary,no,530,no,yes,cellular,18,nov,251,2,-1,0,unknown,no
35396,49,management,married,tertiary,no,4594,no,no,cellular,11,aug,157,3,-1,0,unknown,no
35397,45,management,married,tertiary,no,506,no,no,cellular,23,apr,229,2,-1,0,unknown,yes
35398,48,management,divorced,tertiary,no,700,yes,no,cellular,29,aug,488,2,-1,0,unknown,no
35399,36,admin.,single,secondary,no,2556,yes,no,cellular,13,apr,342,1,-1,0,unknown,no
35400,34,services,married,secondary,no,244,no,no,cellular,4,feb,696,2,-1,0,unknown,no
35401,57,services,married,primary,no,1728,yes,no,telephone,16,jul,164,1,-1,0,unknown,no
35402,37,management,married,secondary,no,80,no,no,cellular,27,aug,155,3,-1,0,unknown,no
35403,76,retired,married,secondary,no,820,no,no,telephone,23,apr,263,4,-1,0,unknown,yes
35404,30,blue-collar,married,secondary,no,501,yes,yes,cellular,20,nov,994,1,177,1,failure,yes
35405,33,management,married,tertiary,no,455,yes,yes,unknown,29,may,122,10,-1,0,unknown,no
35406,31,self-employed,married,tertiary,no,322,yes,no,unknown,8,may,159,1,-1,0,unknown,no
35407,41,management,divorced,tertiary,no,647,yes,no,unknown,16,may,270,1,-1,0,unknown,no
35408,34,services,single,secondary,no,-374,yes,no,cellular,11,may,672,1,-1,0,unknown,yes
35409,30,technician,single,tertiary,no,3,yes,no,unknown,7,may,174,1,-1,0,unknown,no
35410,45,self-employed,married,secondary,no,2278,no,no,unknown,17,nov,1735,2,-1,0,unknown,no
35411,28,admin.,single,secondary,no,4745,no,no,telephone,12,may,360,1,181,5,success,yes
35412,46,management,divorced,tertiary,no,507,yes,no,cellular,1,apr,1196,1,-1,0,unknown,yes
35413,33,technician,single,tertiary,no,1636,yes,no,cellular,27,feb,165,1,-1,0,unknown,yes
35414,34,blue-collar,married,primary,no,3527,yes,no,cellular,21,nov,1022,1,-1,0,unknown,yes
35415,55,management,divorced,tertiary,no,2383,no,no,cellular,5,aug,1019,2,63,2,success,yes
35416,30,management,single,tertiary,no,596,no,no,cellular,4,jun,125,2,-1,0,unknown,no
35417,61,retired,married,tertiary,no,5267,no,no,cellular,11,feb,226,3,-1,0,unknown,yes
35418,31,housemaid,married,primary,no,2603,yes,no,cellular,18,nov,224,1,-1,0,unknown,no
35419,45,blue-collar,married,primary,no,351,yes,no,unknown,19,jun,66,1,-1,0,unknown,no
35420,38,technician,married,unknown,no,573,yes,no,unknown,6,may,87,1,-1,0,unknown,no
35421,40,retired,married,secondary,no,102,no,no,cellular,6,may,168,1,-1,0,unknown,no
35422,39,management,married,tertiary,no,494,no,no,cellular,9,sep,216,1,183,5,success,yes
35423,41,admin.,married,secondary,no,2498,no,no,cellular,12,aug,411,1,-1,0,unknown,yes
35424,59,retired,married,primary,no,0,no,no,cellular,5,jun,493,2,-1,0,unknown,yes
35425,44,housemaid,single,primary,no,1059,no,no,unknown,18,jun,2093,1,-1,0,unknown,yes
35426,48,management,divorced,tertiary,no,17964,yes,no,cellular,26,may,208,2,96,3,other,yes
35427,38,management,single,tertiary,no,104,yes,no,cellular,6,may,606,3,-1,0,unknown,yes
35428,60,technician,married,secondary,no,316,no,no,cellular,4,may,545,2,263,4,failure,yes
35429,49,management,married,secondary,no,249,no,no,telephone,6,nov,234,1,-1,0,unknown,yes
35430,31,management,single,tertiary,no,78,yes,no,cellular,22,jul,369,2,-1,0,unknown,no
35431,42,technician,single,secondary,no,275,no,no,cellular,26,aug,31,8,-1,0,unknown,no
35432,75,retired,married,secondary,no,3771,no,no,telephone,16,oct,186,1,183,1,failure,yes
35433,41,blue-collar,married,secondary,no,1020,yes,no,unknown,29,may,276,1,-1,0,unknown,no
35434,41,technician,single,tertiary,no,145,no,no,cellular,22,jul,1833,2,-1,0,unknown,yes
35435,53,management,married,tertiary,no,800,no,no,cellular,18,nov,90,1,-1,0,unknown,no
35436,31,admin.,single,tertiary,no,355,yes,no,cellular,12,may,609,1,-1,0,unknown,yes
35437,39,technician,divorced,secondary,no,507,no,no,cellular,20,aug,173,4,-1,0,unknown,no
35438,40,admin.,married,secondary,no,1060,yes,no,cellular,17,apr,14,3,-1,0,unknown,no
35439,46,housemaid,married,secondary,no,271,yes,no,cellular,30,jul,1013,29,-1,0,unknown,yes
35440,28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43,1,350,1,other,no
35441,44,management,married,tertiary,no,126,yes,no,unknown,13,may,92,1,-1,0,unknown,no
35442,49,self-employed,married,secondary,no,2061,yes,yes,unknown,30,may,137,3,-1,0,unknown,no
35443,60,technician,divorced,secondary,no,-50,no,no,cellular,28,aug,433,12,-1,0,unknown,no
35444,32,technician,married,secondary,no,2556,no,no,cellular,6,aug,269,3,-1,0,unknown,no
35445,39,blue-collar,married,secondary,no,5222,yes,no,unknown,28,may,102,1,-1,0,unknown,no
35446,33,blue-collar,single,unknown,no,129,yes,yes,cellular,30,apr,482,1,161,1,failure,yes
35447,25,blue-collar,married,secondary,no,101,no,yes,cellular,8,jul,460,3,-1,0,unknown,yes
35448,41,technician,single,tertiary,no,431,no,no,cellular,22,oct,133,1,107,2,success,yes
35449,33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,-1,0,unknown,yes
35450,45,admin.,divorced,primary,no,429,yes,no,cellular,22,apr,147,1,181,1,success,yes
35451,48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,164,6,-1,0,unknown,no
35452,52,admin.,single,unknown,no,2227,no,no,cellular,24,feb,242,2,-1,0,unknown,yes
35453,52,blue-collar,married,secondary,no,2276,no,no,unknown,20,jun,83,3,-1,0,unknown,no
35454,37,unemployed,single,tertiary,no,1032,no,no,telephone,4,feb,63,1,-1,0,unknown,no
35455,30,services,married,secondary,no,129,yes,no,unknown,26,may,1446,7,-1,0,unknown,yes
35456,67,retired,divorced,secondary,no,704,no,no,cellular,8,feb,186,2,97,1,success,yes
35457,56,management,married,tertiary,no,12356,yes,no,cellular,26,may,410,1,551,5,other,yes
35458,34,blue-collar,married,secondary,no,320,yes,no,cellular,12,nov,413,1,92,3,success,yes
35459,40,blue-collar,married,primary,no,1758,yes,no,unknown,16,may,1230,3,-1,0,unknown,yes
35460,40,technician,married,tertiary,no,1034,yes,no,cellular,18,may,368,2,-1,0,unknown,no
35461,37,entrepreneur,divorced,tertiary,no,66,no,no,cellular,18,nov,1164,2,-1,0,unknown,yes
35462,44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,yes
35463,31,admin.,married,secondary,no,97,yes,no,unknown,19,may,607,1,-1,0,unknown,yes
35464,32,blue-collar,married,secondary,yes,-1,yes,no,unknown,9,may,653,1,-1,0,unknown,yes
35465,31,services,married,secondary,no,395,no,no,cellular,25,jul,174,3,-1,0,unknown,no
35466,29,student,single,unknown,no,10332,no,no,cellular,2,nov,46,3,-1,0,unknown,yes
35467,47,management,married,tertiary,no,4693,NULL,yes,cellular,12,nov,89,1,97,3,success,yes
35468,44,management,single,tertiary,yes,12,yes,no,cellular,19,nov,126,2,-1,0,unknown,no
35469,59,technician,married,secondary,no,259,no,no,cellular,18,mar,224,1,-1,0,unknown,yes
35470,35,admin.,single,tertiary,no,994,no,no,cellular,30,apr,400,1,87,2,failure,yes
35471,54,technician,married,secondary,no,3994,no,yes,cellular,20,oct,595,2,187,2,success,yes
35472,49,management,single,tertiary,no,151,yes,no,cellular,8,jul,97,3,-1,0,unknown,yes
35473,48,management,divorced,secondary,no,769,no,yes,cellular,28,jan,58,2,184,15,other,no
35474,52,technician,married,secondary,no,371,yes,yes,cellular,21,apr,224,2,182,1,success,yes
35475,30,student,single,secondary,no,1779,no,no,cellular,11,aug,233,1,433,1,success,yes
35476,60,retired,divorced,secondary,no,1099,no,no,cellular,11,jul,764,2,-1,0,unknown,yes
35477,31,entrepreneur,single,unknown,no,301,yes,no,cellular,4,feb,371,1,-1,0,unknown,no
35478,49,management,married,secondary,no,99,yes,no,cellular,6,may,687,2,343,1,failure,yes
35479,38,self-employed,divorced,secondary,no,0,yes,no,cellular,20,apr,84,1,-1,0,unknown,no
35480,43,entrepreneur,married,primary,no,2315,yes,yes,cellular,14,may,42,1,-1,0,unknown,no
35481,33,admin.,married,secondary,no,51,yes,yes,cellular,25,oct,253,1,284,3,success,yes
35482,29,admin.,married,tertiary,no,167,yes,yes,cellular,13,oct,357,2,237,2,failure,no
35483,38,management,married,primary,no,1365,yes,no,unknown,5,jun,224,1,-1,0,unknown,no
35484,51,blue-collar,married,secondary,no,7180,yes,no,unknown,14,may,927,1,-1,0,unknown,yes
35485,32,management,married,secondary,no,1477,yes,no,cellular,18,nov,111,1,-1,0,unknown,no
35486,34,blue-collar,married,secondary,no,320,yes,no,cellular,12,aug,352,1,828,2,failure,yes
35487,77,retired,married,secondary,no,820,no,no,telephone,21,oct,330,2,181,4,success,yes
35488,30,management,single,tertiary,no,2708,no,no,cellular,19,nov,479,1,-1,0,unknown,no
35489,36,blue-collar,single,secondary,no,111,yes,no,cellular,6,may,174,3,-1,0,unknown,no
35490,61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,yes
35491,57,retired,married,primary,no,1623,yes,yes,cellular,18,jul,246,1,-1,0,unknown,no
35492,60,retired,married,primary,no,600,no,no,cellular,19,aug,99,6,-1,0,unknown,no
35493,25,services,single,secondary,no,628,no,no,cellular,8,jul,266,1,-1,0,unknown,no
35494,37,unknown,single,tertiary,no,0,no,no,cellular,8,jun,257,2,97,1,success,yes
35495,74,retired,married,primary,no,670,no,no,cellular,23,apr,266,5,-1,0,unknown,yes
35496,26,blue-collar,single,secondary,no,592,yes,yes,unknown,27,may,174,1,-1,0,unknown,no
35497,37,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,2,-1,0,unknown,no
35498,61,admin.,married,secondary,no,1046,yes,no,cellular,21,aug,158,1,-1,0,unknown,yes
35499,79,retired,married,secondary,no,723,no,no,telephone,9,sep,276,1,79,3,failure,yes
35500,40,admin.,single,secondary,no,782,yes,no,cellular,21,dec,94,5,202,17,failure,no
35501,45,self-employed,married,tertiary,no,-497,yes,yes,cellular,20,nov,260,1,-1,0,unknown,no
35502,37,management,married,tertiary,no,21,yes,no,unknown,29,may,52,2,-1,0,unknown,no
35503,37,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,2,-1,0,unknown,no
35504,44,services,married,secondary,no,191,yes,yes,cellular,7,may,490,1,-1,0,unknown,no
35505,47,unknown,married,unknown,no,677,no,no,cellular,30,apr,900,2,86,2,failure,yes
35506,50,housemaid,single,secondary,no,799,no,no,telephone,28,jan,63,1,-1,0,unknown,no
35507,40,management,married,tertiary,no,24450,no,no,cellular,25,aug,73,2,-1,0,unknown,no
35508,29,management,single,tertiary,no,3041,yes,no,cellular,8,may,606,3,-1,0,unknown,yes
35509,43,admin.,married,secondary,no,323,yes,yes,cellular,12,may,43,3,369,2,failure,no
35510,56,services,single,secondary,no,-40,yes,no,cellular,15,may,311,1,368,2,failure,yes
35511,54,technician,married,primary,no,3067,yes,no,telephone,29,jul,222,3,-1,0,unknown,no
35512,34,management,married,tertiary,no,0,no,no,cellular,6,feb,787,3,9,1,other,yes
35513,46,blue-collar,married,secondary,no,2603,yes,yes,cellular,11,may,50,3,277,2,failure,no
35514,60,retired,married,secondary,no,975,no,no,cellular,16,sep,303,1,792,1,failure,yes
35515,36,management,single,secondary,no,1511,yes,no,cellular,16,nov,270,1,-1,0,unknown,yes
35516,47,admin.,single,tertiary,no,0,no,no,cellular,29,jan,137,1,-1,0,unknown,no
35517,42,management,divorced,tertiary,no,461,yes,no,unknown,3,jun,72,1,-1,0,unknown,no
