id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
13245,55,management,married,primary,no,113,no,no,cellular,12,aug,306,1,457,3,failure,yes
13246,34,admin.,married,secondary,no,560,yes,no,unknown,5,may,198,3,-1,0,unknown,no
13247,52,admin.,married,secondary,no,1113,no,yes,cellular,8,jul,83,1,-1,0,unknown,no
13248,36,services,single,unknown,no,281,yes,no,unknown,16,may,515,1,-1,0,unknown,yes
13249,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success,yes
13250,31,services,single,secondary,no,-205,no,no,cellular,1,sep,481,1,579,1,failure,yes
13251,35,technician,married,tertiary,no,108,yes,no,cellular,31,jul,65,3,-1,0,unknown,no
13252,42,blue-collar,married,primary,no,1461,yes,no,cellular,7,may,757,2,170,3,failure,yes
13253,38,admin.,married,secondary,no,755,yes,no,cellular,17,feb,120,1,-1,0,unknown,yes
13254,34,technician,single,secondary,yes,103,yes,yes,cellular,24,jul,147,1,-1,0,unknown,no
13255,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,945,2,-1,0,unknown,yes
13256,52,services,married,secondary,no,992,yes,no,cellular,27,jan,342,1,92,2,success,yes
13257,43,self-employed,single,primary,no,1337,yes,yes,cellular,20,nov,632,2,-1,0,unknown,no
13258,54,technician,divorced,secondary,no,2156,yes,no,cellular,3,feb,261,1,195,4,failure,yes
13259,24,student,single,secondary,no,382,no,no,cellular,30,apr,567,2,-1,0,unknown,yes
13260,51,retired,married,tertiary,no,746,no,no,cellular,25,aug,372,5,-1,0,unknown,yes
13261,57,retired,married,primary,no,318,no,no,cellular,22,aug,371,4,-1,0,unknown,no
13262,28,management,single,tertiary,no,9710,no,no,cellular,14,oct,786,2,-1,0,unknown,no
13263,33,services,married,secondary,no,804,yes,yes,unknown,8,may,266,1,-1,0,unknown,no
13264,34,management,single,tertiary,no,29,yes,no,cellular,13,may,248,2,-1,0,unknown,no
13265,35,student,single,secondary,no,188,yes,no,cellular,5,may,863,1,78,8,success,yes
13266,37,blue-collar,married,primary,no,-106,yes,yes,cellular,12,may,690,1,-1,0,unknown,yes
13267,57,blue-collar,single,primary,no,739,yes,no,cellular,14,may,172,2,364,1,failure,no
13268,31,unemployed,single,secondary,no,284,yes,no,cellular,2,feb,855,1,-1,0,unknown,yes
13269,31,unemployed,married,secondary,no,-825,yes,no,unknown,7,may,179,2,-1,0,unknown,no
13270,37,management,divorced,tertiary,no,1775,no,no,cellular,15,jul,514,5,-1,0,unknown,yes
13271,42,management,married,secondary,no,372,yes,no,telephone,31,jul,130,8,-1,0,unknown,no
13272,57,management,married,tertiary,yes,1218,yes,no,cellular,18,jul,317,6,-1,0,unknown,no
13273,49,entrepreneur,married,tertiary,no,313,yes,no,cellular,17,nov,42,2,188,2,failure,no
13274,31,technician,single,secondary,no,2088,no,no,cellular,9,feb,15,14,-1,0,unknown,no
13275,33,management,married,secondary,no,67,yes,yes,unknown,23,may,316,4,-1,0,unknown,no
13276,27,services,married,secondary,no,0,yes,no,cellular,23,jul,198,13,-1,0,unknown,no
13277,38,blue-collar,married,secondary,no,360,yes,no,unknown,14,may,220,2,-1,0,unknown,no
13278,43,blue-collar,married,primary,yes,1202,no,no,unknown,30,may,295,1,-1,0,unknown,no
13279,36,technician,single,secondary,no,12264,no,no,cellular,12,apr,158,2,-1,0,unknown,yes
13280,60,admin.,divorced,secondary,no,683,no,no,cellular,8,nov,507,1,-1,0,unknown,no
13281,33,admin.,single,tertiary,no,272,yes,no,cellular,1,sep,293,2,92,3,success,yes
13282,34,management,married,tertiary,no,8000,no,no,cellular,12,feb,291,1,260,2,failure,yes
13283,33,technician,single,tertiary,no,538,yes,no,unknown,29,may,359,2,-1,0,unknown,no
13284,34,blue-collar,married,secondary,no,182,no,no,cellular,6,aug,938,2,-1,0,unknown,yes
13285,37,housemaid,married,secondary,no,187,no,no,unknown,12,jun,165,1,-1,0,unknown,no
13286,33,technician,single,secondary,no,161,no,no,cellular,25,aug,66,9,-1,0,unknown,no
13287,45,technician,married,secondary,no,6993,yes,no,cellular,20,nov,283,1,-1,0,unknown,yes
13288,33,services,married,secondary,no,881,yes,no,unknown,21,may,67,5,-1,0,unknown,no
13289,34,blue-collar,married,primary,no,-1,yes,no,cellular,18,may,1057,6,355,1,other,yes
13290,44,management,married,tertiary,no,1138,no,no,cellular,27,aug,523,3,-1,0,unknown,yes
13291,51,blue-collar,divorced,primary,no,5,no,no,cellular,29,jul,600,2,-1,0,unknown,yes
13292,40,housemaid,married,primary,no,0,no,no,cellular,28,aug,16,20,-1,0,unknown,no
13293,38,management,married,tertiary,no,1875,no,no,cellular,17,nov,286,1,-1,0,unknown,no
13294,48,technician,married,secondary,no,178,yes,no,unknown,17,jun,320,4,-1,0,unknown,no
13295,54,management,married,tertiary,no,313,yes,no,unknown,5,may,83,2,-1,0,unknown,no
13296,45,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,730,1,-1,0,unknown,yes
13297,50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no
13298,54,management,married,tertiary,no,588,no,no,cellular,13,aug,327,1,-1,0,unknown,no
13299,35,blue-collar,married,primary,yes,-1489,yes,yes,unknown,29,may,177,1,-1,0,unknown,no
13300,33,management,divorced,tertiary,no,2240,no,no,cellular,8,mar,264,2,278,1,success,yes
13301,39,services,married,secondary,no,2758,no,no,cellular,4,feb,658,3,-1,0,unknown,yes
13302,30,blue-collar,single,secondary,no,148,no,no,cellular,2,apr,206,1,-1,0,unknown,no
13303,46,management,married,tertiary,yes,-337,no,yes,cellular,21,aug,120,2,-1,0,unknown,no
13304,27,technician,married,secondary,no,241,no,yes,unknown,26,feb,889,1,-1,0,unknown,no
13305,33,blue-collar,single,primary,no,557,yes,no,cellular,17,apr,91,2,331,2,failure,no
13306,54,blue-collar,married,primary,no,532,no,no,telephone,31,jul,73,2,-1,0,unknown,no
13307,35,technician,single,secondary,no,1693,yes,no,cellular,10,feb,515,1,-1,0,unknown,yes
13308,37,services,married,secondary,no,144,yes,no,cellular,20,apr,724,2,-1,0,unknown,no
13309,47,management,married,tertiary,no,0,no,no,cellular,19,aug,213,2,-1,0,unknown,no
13310,28,blue-collar,single,secondary,no,4054,yes,no,cellular,11,may,133,2,-1,0,unknown,no
13311,37,blue-collar,married,secondary,no,194,yes,no,unknown,12,may,566,7,-1,0,unknown,no
13312,38,management,married,tertiary,no,-239,yes,no,unknown,2,jun,221,2,-1,0,unknown,no
13313,32,technician,single,tertiary,no,390,yes,no,unknown,23,may,85,1,-1,0,unknown,no
13314,58,management,married,tertiary,no,1318,no,no,cellular,16,jul,184,1,179,5,failure,no
13315,27,student,single,secondary,no,111,no,no,cellular,7,jul,495,2,-1,0,unknown,yes
13316,39,technician,single,unknown,no,75,no,no,unknown,6,jun,26,1,-1,0,unknown,no
13317,52,admin.,married,secondary,no,484,yes,no,unknown,6,may,128,1,-1,0,unknown,no
13318,44,admin.,single,secondary,no,275,NULL,no,cellular,14,may,7,5,367,4,failure,no
13319,55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes
13320,30,services,married,tertiary,no,81,no,no,cellular,22,apr,145,1,-1,0,unknown,yes
13321,44,management,married,tertiary,no,105,yes,no,unknown,6,may,1529,2,-1,0,unknown,no
13322,36,management,married,tertiary,no,1352,no,no,unknown,19,jun,2028,1,-1,0,unknown,yes
13323,56,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,82,1,-1,0,unknown,no
13324,39,blue-collar,single,primary,no,24277,no,no,cellular,28,aug,261,1,-1,0,unknown,yes
13325,36,blue-collar,married,secondary,no,324,yes,yes,cellular,16,jul,830,1,-1,0,unknown,yes
13326,37,blue-collar,single,secondary,no,292,no,no,unknown,8,sep,9,1,-1,0,unknown,no
13327,36,technician,married,secondary,no,1345,yes,no,cellular,18,nov,82,1,172,3,failure,no
13328,42,technician,married,secondary,no,0,no,no,cellular,30,jul,351,2,-1,0,unknown,no
13329,27,management,single,primary,yes,13,no,no,cellular,30,jan,475,3,-1,0,unknown,yes
13330,33,admin.,married,secondary,no,920,no,no,cellular,16,nov,130,1,95,2,failure,yes
13331,48,management,single,tertiary,no,0,no,no,unknown,18,jun,96,3,-1,0,unknown,no
13332,35,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200,3,-1,0,unknown,no
13333,77,retired,single,primary,no,300,no,no,cellular,9,sep,511,1,-1,0,unknown,no
13334,31,technician,single,secondary,no,1819,yes,no,unknown,15,may,226,2,-1,0,unknown,no
13335,34,management,married,tertiary,no,443,no,no,cellular,18,jun,235,3,-1,0,unknown,yes
13336,35,entrepreneur,married,tertiary,no,-31,yes,no,cellular,21,nov,171,2,-1,0,unknown,no
13337,33,admin.,married,secondary,no,920,no,no,cellular,30,apr,344,1,-1,0,unknown,yes
13338,44,admin.,married,secondary,no,1042,yes,no,cellular,18,may,136,1,-1,0,unknown,no
13339,48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,940,1,-1,0,unknown,yes
13340,25,student,single,secondary,no,703,no,no,cellular,5,may,1100,3,-1,0,unknown,no
13341,53,admin.,divorced,secondary,no,592,yes,no,unknown,13,may,151,1,-1,0,unknown,no
13342,27,services,single,secondary,no,795,no,no,cellular,6,feb,101,3,-1,0,unknown,no
13343,30,technician,divorced,secondary,no,3100,yes,no,cellular,20,nov,125,1,183,4,failure,no
13344,40,admin.,divorced,secondary,no,274,yes,yes,cellular,25,jul,53,4,-1,0,unknown,no
13345,37,management,married,tertiary,no,238,no,no,cellular,3,feb,185,1,92,1,success,yes
13346,53,housemaid,married,primary,no,0,no,no,unknown,24,jun,51,8,-1,0,unknown,no
13347,37,management,single,unknown,no,715,yes,no,unknown,20,may,247,2,-1,0,unknown,no
13348,42,technician,married,secondary,yes,-197,yes,no,cellular,6,aug,66,7,-1,0,unknown,no
13349,36,management,single,tertiary,no,1027,yes,no,cellular,4,jun,151,1,-1,0,unknown,no
13350,31,management,single,tertiary,no,307,no,no,cellular,8,jul,361,1,229,2,failure,yes
13351,47,blue-collar,married,primary,no,3038,yes,no,cellular,14,jul,151,2,-1,0,unknown,no
13352,53,admin.,married,secondary,no,3765,no,no,unknown,20,jun,1094,3,-1,0,unknown,yes
13353,48,management,single,tertiary,no,399,no,yes,cellular,7,aug,126,1,-1,0,unknown,no
13354,29,services,married,secondary,no,1386,yes,no,unknown,28,may,166,1,-1,0,unknown,no
13355,31,management,single,tertiary,no,617,no,no,cellular,4,jun,1161,1,97,2,success,yes
13356,39,blue-collar,married,secondary,no,1382,yes,no,cellular,11,feb,397,2,-1,0,unknown,yes
13357,55,blue-collar,married,secondary,yes,67,no,no,cellular,8,jul,267,2,-1,0,unknown,no
13358,38,services,single,primary,no,-87,yes,no,cellular,13,may,531,1,-1,0,unknown,no
13359,31,services,married,secondary,no,5,yes,no,unknown,16,may,216,1,-1,0,unknown,no
13360,38,blue-collar,married,primary,no,668,no,no,unknown,8,may,238,1,-1,0,unknown,no
13361,78,retired,divorced,secondary,no,3417,no,no,cellular,12,may,309,1,181,1,success,yes
13362,59,admin.,married,secondary,no,145,yes,no,telephone,12,may,556,2,287,13,success,yes
13363,52,management,married,tertiary,no,3634,no,no,cellular,8,feb,341,8,-1,0,unknown,yes
13364,42,blue-collar,married,secondary,no,1297,yes,no,cellular,3,apr,697,2,-1,0,unknown,no
13365,31,self-employed,single,secondary,no,762,no,no,cellular,11,aug,312,3,-1,0,unknown,no
13366,34,admin.,married,secondary,no,869,no,no,unknown,6,may,1677,1,-1,0,unknown,yes
13367,65,retired,married,tertiary,no,1973,no,no,telephone,21,apr,396,3,-1,0,unknown,yes
13368,39,entrepreneur,married,tertiary,no,350,yes,no,cellular,24,jul,230,2,-1,0,unknown,no
13369,31,self-employed,single,tertiary,no,17924,yes,no,cellular,21,nov,608,3,-1,0,unknown,no
13370,48,blue-collar,married,secondary,no,292,no,no,cellular,30,apr,271,1,79,1,success,yes
13371,53,services,married,primary,no,8918,yes,no,telephone,23,jul,173,2,-1,0,unknown,no
13372,37,unemployed,married,secondary,no,1978,no,no,cellular,11,mar,335,1,-1,0,unknown,yes
13373,51,technician,married,secondary,no,196,yes,yes,cellular,17,feb,88,1,-1,0,unknown,yes
13374,54,technician,married,tertiary,no,876,no,no,cellular,27,oct,269,3,541,3,success,yes
13375,29,management,single,tertiary,no,92,no,no,cellular,2,mar,175,5,-1,0,unknown,yes
13376,26,admin.,divorced,secondary,no,-45,yes,no,unknown,4,jun,357,2,-1,0,unknown,no
13377,43,admin.,married,secondary,no,315,no,no,cellular,23,jul,129,2,-1,0,unknown,no
13378,73,retired,divorced,primary,no,5028,no,no,cellular,4,dec,696,10,-1,0,unknown,yes
13379,30,management,single,tertiary,no,115,no,no,cellular,12,aug,154,2,-1,0,unknown,no
13380,41,management,divorced,tertiary,no,4567,yes,yes,cellular,16,jul,106,1,-1,0,unknown,no
13381,39,management,married,secondary,no,2981,no,no,cellular,26,mar,200,1,-1,0,unknown,yes
13382,57,management,married,tertiary,no,5,yes,no,cellular,8,jul,96,1,-1,0,unknown,no
13383,81,retired,divorced,primary,no,949,no,no,cellular,27,sep,188,2,280,1,other,yes
13384,51,blue-collar,married,primary,no,3764,no,no,telephone,9,mar,450,3,181,6,success,yes
13385,39,admin.,married,secondary,no,260,yes,no,cellular,13,nov,226,1,94,4,success,yes
13386,42,technician,single,secondary,no,541,yes,no,cellular,5,feb,656,1,-1,0,unknown,yes
13387,31,services,single,secondary,no,671,yes,no,unknown,7,may,193,3,-1,0,unknown,no
13388,47,blue-collar,married,secondary,no,1612,yes,no,cellular,2,apr,1164,1,-1,0,unknown,yes
13389,50,management,single,secondary,no,4527,yes,no,cellular,14,may,140,1,-1,0,unknown,no
13390,57,technician,divorced,tertiary,no,96,no,no,cellular,21,aug,913,4,-1,0,unknown,yes
13391,25,student,single,unknown,no,722,no,no,telephone,21,apr,623,2,-1,0,unknown,yes
13392,32,technician,married,secondary,no,765,yes,yes,cellular,14,apr,850,2,-1,0,unknown,yes
13393,31,admin.,married,secondary,no,1229,no,no,cellular,12,apr,176,1,-1,0,unknown,yes
13394,42,retired,married,primary,no,0,yes,no,unknown,8,may,186,2,-1,0,unknown,no
13395,26,management,single,tertiary,no,3178,no,no,cellular,2,jun,64,1,-1,0,unknown,no
13396,70,retired,married,primary,no,2795,no,no,cellular,8,jul,480,1,181,2,success,yes
13397,32,management,single,tertiary,no,2974,yes,no,cellular,24,apr,227,1,4,1,failure,yes
13398,35,blue-collar,married,primary,no,623,yes,no,cellular,6,may,97,2,-1,0,unknown,no
13399,33,technician,single,tertiary,no,317,yes,no,cellular,4,jun,323,1,80,14,other,yes
13400,31,blue-collar,married,primary,no,605,yes,no,unknown,15,may,334,10,-1,0,unknown,no
13401,81,retired,divorced,secondary,no,452,no,no,telephone,16,dec,443,1,-1,0,unknown,yes
13402,36,blue-collar,married,secondary,no,723,yes,no,cellular,31,jul,101,2,-1,0,unknown,no
13403,56,management,married,tertiary,no,1390,yes,no,cellular,18,nov,543,1,-1,0,unknown,yes
13404,41,self-employed,married,secondary,no,1,no,no,cellular,19,aug,55,4,-1,0,unknown,no
13405,33,management,married,tertiary,no,307,no,no,unknown,16,may,806,4,-1,0,unknown,no
13406,32,technician,married,tertiary,no,15,no,no,cellular,14,may,226,1,346,1,failure,no
13407,45,management,divorced,tertiary,no,2406,no,no,cellular,8,aug,248,2,-1,0,unknown,no
13408,32,self-employed,divorced,tertiary,no,3695,yes,no,cellular,15,may,34,1,353,3,other,no
13409,25,student,single,secondary,no,8,no,no,cellular,22,apr,107,2,-1,0,unknown,yes
13410,59,blue-collar,married,primary,no,625,no,no,cellular,9,jul,133,1,-1,0,unknown,no
13411,34,technician,married,secondary,no,1026,no,no,cellular,12,nov,319,1,100,6,failure,no
13412,27,blue-collar,married,unknown,no,409,yes,no,cellular,18,may,525,1,-1,0,unknown,yes
13413,51,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,-1,0,unknown,no
13414,56,blue-collar,married,primary,no,827,yes,no,telephone,15,may,462,4,-1,0,unknown,yes
13415,52,blue-collar,divorced,primary,no,0,no,no,cellular,20,nov,19,1,-1,0,unknown,no
13416,40,unemployed,single,tertiary,no,79,no,no,cellular,15,oct,570,1,135,1,failure,yes
13417,36,management,married,tertiary,no,203,no,no,cellular,29,oct,139,1,-1,0,unknown,yes
13418,27,blue-collar,single,secondary,no,-208,yes,no,unknown,21,may,127,2,-1,0,unknown,no
13419,70,retired,divorced,primary,no,383,no,no,cellular,28,apr,50,2,-1,0,unknown,no
13420,34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,no
13421,32,self-employed,married,secondary,no,409,no,no,cellular,3,jun,115,2,86,2,success,yes
13422,41,management,married,tertiary,no,254,no,no,cellular,9,jun,183,2,294,2,failure,yes
13423,41,management,married,tertiary,no,27696,no,no,cellular,12,feb,138,2,184,3,success,yes
13424,36,technician,single,secondary,no,-15,yes,no,unknown,6,may,341,3,-1,0,unknown,no
13425,87,retired,married,secondary,no,433,no,no,telephone,15,dec,150,1,-1,0,unknown,no
13426,50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,406,1,182,2,failure,yes
13427,32,management,single,tertiary,no,2536,yes,no,cellular,26,aug,958,6,-1,0,unknown,yes
13428,43,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261,1,98,1,success,yes
13429,31,technician,single,secondary,no,2388,no,no,cellular,5,aug,123,1,-1,0,unknown,no
13430,29,management,married,tertiary,no,205,no,no,cellular,4,jun,787,1,-1,0,unknown,yes
13431,51,unemployed,married,tertiary,no,1801,no,no,cellular,16,apr,838,3,-1,0,unknown,yes
13432,39,technician,single,tertiary,no,21,yes,no,unknown,23,may,58,1,-1,0,unknown,no
13433,36,blue-collar,single,primary,no,79,no,no,unknown,20,jun,9,3,-1,0,unknown,no
13434,42,unemployed,married,unknown,no,190,no,no,cellular,11,aug,704,2,-1,0,unknown,yes
13435,44,management,divorced,tertiary,no,5773,no,no,unknown,23,may,597,6,-1,0,unknown,yes
13436,33,technician,single,tertiary,no,149,yes,no,cellular,19,nov,424,2,182,1,other,yes
13437,45,technician,married,secondary,no,879,no,no,cellular,7,jul,621,2,-1,0,unknown,yes
13438,47,management,single,tertiary,no,255,no,yes,cellular,30,jul,802,4,-1,0,unknown,yes
13439,35,blue-collar,married,secondary,no,674,yes,no,unknown,30,may,274,2,-1,0,unknown,no
13440,39,management,single,tertiary,no,5073,yes,no,cellular,12,may,1182,1,286,4,failure,yes
13441,26,student,single,secondary,no,502,yes,no,telephone,7,may,82,1,-1,0,unknown,no
13442,48,management,married,secondary,no,0,yes,no,telephone,23,jul,90,2,-1,0,unknown,no
13443,33,management,single,tertiary,no,3161,yes,no,cellular,2,apr,313,3,-1,0,unknown,yes
13444,55,unemployed,divorced,secondary,no,387,yes,no,unknown,6,may,918,1,-1,0,unknown,yes
13445,41,technician,married,secondary,no,1270,yes,no,unknown,5,may,1389,1,-1,0,unknown,yes
13446,34,management,single,tertiary,no,9,no,no,cellular,11,jul,439,2,-1,0,unknown,no
13447,28,self-employed,married,tertiary,no,0,yes,no,cellular,4,feb,546,3,196,4,failure,yes
13448,30,self-employed,single,tertiary,no,251,no,no,cellular,12,jul,537,1,-1,0,unknown,yes
13449,43,technician,married,secondary,no,310,yes,no,unknown,29,may,291,1,-1,0,unknown,no
13450,27,technician,single,secondary,no,337,no,no,unknown,9,jul,23,1,-1,0,unknown,yes
13451,52,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,1486,1,-1,0,unknown,yes
13452,34,technician,single,secondary,no,559,no,no,cellular,22,aug,259,2,-1,0,unknown,no
13453,44,admin.,divorced,secondary,no,0,no,no,cellular,14,apr,1594,1,148,1,failure,yes
13454,42,management,married,tertiary,no,441,no,no,cellular,7,aug,296,9,-1,0,unknown,no
13455,59,retired,married,secondary,no,2396,no,no,cellular,27,aug,1040,6,-1,0,unknown,yes
13456,31,blue-collar,married,primary,no,55,yes,yes,cellular,17,apr,340,2,-1,0,unknown,no
13457,35,blue-collar,married,secondary,no,667,yes,no,cellular,14,may,10,5,324,27,other,no
13458,32,technician,married,tertiary,no,240,yes,yes,cellular,14,jul,86,3,-1,0,unknown,no
13459,42,technician,single,tertiary,no,-411,yes,no,cellular,24,jul,212,3,-1,0,unknown,no
13460,46,admin.,single,secondary,no,596,yes,no,cellular,20,apr,138,3,-1,0,unknown,no
13461,36,blue-collar,divorced,secondary,no,2278,yes,no,unknown,23,may,152,2,-1,0,unknown,no
