,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
9655,9656,30,admin.,married,secondary,False,39,True,False,cellular,28,Jul,101,3,-1,0,unknown,False,2008-07-28
9656,9657,39,blue-collar,married,primary,False,332,True,False,unknown,8,May,277,3,-1,0,unknown,False,2008-05-08
9657,9658,31,management,single,tertiary,False,713,False,False,cellular,28,Aug,162,1,-1,0,unknown,False,2008-08-28
9658,9659,44,blue-collar,married,secondary,False,2885,True,False,unknown,30,May,63,3,-1,0,unknown,False,2008-05-30
9659,9660,38,services,married,secondary,False,968,True,False,cellular,6,Apr,272,1,-1,0,unknown,False,2008-04-06
9660,9661,58,unknown,married,tertiary,False,4150,False,False,unknown,6,Jun,363,1,-1,0,unknown,False,2008-06-06
9661,9662,42,management,married,tertiary,False,687,False,False,cellular,11,Aug,667,2,-1,0,unknown,False,2008-08-11
9662,9663,33,management,married,secondary,False,333,False,False,cellular,28,Aug,80,6,-1,0,unknown,False,2008-08-28
9663,9664,55,retired,married,primary,False,1821,False,False,cellular,8,Aug,224,2,-1,0,unknown,False,2008-08-08
9664,9665,34,blue-collar,married,secondary,False,-436,True,False,unknown,26,May,317,1,-1,0,unknown,False,2008-05-26
9665,9666,30,unknown,single,unknown,False,6929,False,False,cellular,19,Nov,341,1,-1,0,unknown,False,2008-11-19
9666,9667,35,technician,single,secondary,False,126,False,False,cellular,22,Aug,112,2,-1,0,unknown,False,2008-08-22
9667,9668,35,technician,married,secondary,False,2019,True,True,cellular,18,Nov,83,2,144,1,failure,False,2008-11-18
9668,9669,56,retired,married,secondary,False,878,False,False,unknown,20,Jun,123,3,-1,0,unknown,False,2008-06-20
9669,9670,27,management,single,tertiary,False,6791,False,False,telephone,22,Mar,174,2,229,28,success,False,2008-03-22
9670,9671,39,self-employed,divorced,secondary,False,0,True,False,unknown,23,May,210,2,-1,0,unknown,False,2008-05-23
9671,9672,36,admin.,married,secondary,False,110,True,False,telephone,4,Feb,185,1,-1,0,unknown,False,2008-02-04
9672,9673,35,self-employed,married,secondary,False,28,False,True,unknown,2,Jul,159,3,-1,0,unknown,False,2008-07-02
9673,9674,34,housemaid,single,primary,False,443,False,False,cellular,30,Jan,10,1,2,1,other,False,2008-01-30
9674,9675,28,unemployed,single,primary,False,236,False,False,cellular,6,Feb,460,3,-1,0,unknown,False,2008-02-06
9675,9676,37,technician,married,secondary,False,2707,True,False,telephone,16,Jul,109,1,-1,0,unknown,False,2008-07-16
9676,9677,57,technician,married,secondary,False,1753,True,False,cellular,7,May,539,1,-1,0,unknown,False,2008-05-07
9677,9678,34,services,married,secondary,False,1182,True,False,unknown,28,May,124,1,-1,0,unknown,False,2008-05-28
9678,9679,38,management,single,tertiary,False,427,True,False,cellular,18,Nov,253,1,182,1,failure,False,2008-11-18
9679,9680,48,technician,married,primary,False,788,False,False,telephone,9,Jul,36,2,-1,0,unknown,False,2008-07-09
9680,9681,35,admin.,married,secondary,False,0,False,False,cellular,7,Jul,78,11,-1,0,unknown,False,2008-07-07
9681,9682,40,blue-collar,married,primary,True,-509,True,False,unknown,23,May,298,1,-1,0,unknown,False,2008-05-23
9682,9683,48,services,divorced,primary,False,-110,False,True,unknown,19,Jun,164,2,-1,0,unknown,False,2008-06-19
9683,9684,54,blue-collar,married,primary,False,244,True,False,cellular,29,Jul,337,2,-1,0,unknown,False,2008-07-29
9684,9685,49,services,divorced,secondary,False,933,False,True,cellular,29,Jul,92,33,-1,0,unknown,False,2008-07-29
9685,9686,38,technician,married,tertiary,False,940,False,False,cellular,12,Aug,191,7,-1,0,unknown,False,2008-08-12
9686,9687,44,entrepreneur,married,tertiary,False,1631,True,False,cellular,17,Nov,81,1,195,2,failure,False,2008-11-17
9687,9688,44,unemployed,married,secondary,True,-505,True,False,unknown,3,Jun,113,11,-1,0,unknown,False,2008-06-03
9688,9689,60,admin.,married,secondary,False,7336,False,False,cellular,31,Mar,494,1,-1,0,unknown,False,2008-03-31
9689,9690,55,services,single,secondary,False,-40,True,False,unknown,12,May,178,2,-1,0,unknown,False,2008-05-12
9690,9691,27,student,single,primary,True,25,False,False,unknown,28,Aug,8,1,-1,0,unknown,False,2008-08-28
9691,9692,33,management,single,secondary,False,0,False,False,unknown,20,May,190,2,-1,0,unknown,False,2008-05-20
9692,9693,32,technician,married,secondary,False,5,True,False,cellular,17,Nov,114,1,-1,0,unknown,False,2008-11-17
9693,9694,51,blue-collar,married,secondary,False,-92,True,False,unknown,4,Jun,28,4,-1,0,unknown,False,2008-06-04
9694,9695,44,admin.,married,secondary,False,497,True,False,cellular,3,Feb,321,3,270,2,other,False,2008-02-03
9695,9696,49,blue-collar,married,primary,False,2356,False,True,telephone,14,Jul,236,2,-1,0,unknown,False,2008-07-14
9696,9697,42,blue-collar,married,secondary,False,3,True,False,cellular,12,May,118,1,-1,0,unknown,False,2008-05-12
9697,9698,35,services,married,secondary,False,128,True,False,cellular,12,May,136,1,-1,0,unknown,False,2008-05-12
9698,9699,32,admin.,married,tertiary,False,390,True,True,cellular,5,May,100,1,243,1,other,False,2008-05-05
9699,9700,39,technician,single,secondary,False,300,False,False,cellular,10,Sep,315,6,394,1,failure,False,2008-09-10
9700,9701,54,technician,married,secondary,False,827,False,True,unknown,20,Jun,294,2,-1,0,unknown,False,2008-06-20
9701,9702,35,technician,married,tertiary,False,25,False,False,cellular,27,Aug,219,2,-1,0,unknown,False,2008-08-27
9702,9703,41,technician,single,primary,False,340,True,False,cellular,13,May,262,1,349,1,failure,False,2008-05-13
9703,9704,35,management,married,tertiary,False,867,True,False,cellular,20,Nov,298,2,171,3,success,False,2008-11-20
9704,9705,41,blue-collar,married,secondary,False,140,True,False,cellular,29,Jan,636,2,-1,0,unknown,False,2008-01-29
9705,9706,36,technician,married,secondary,False,3,False,False,cellular,20,Aug,100,4,-1,0,unknown,False,2008-08-20
9706,9707,51,self-employed,married,secondary,False,4920,False,False,telephone,2,Jun,392,2,-1,0,unknown,False,2008-06-02
9707,9708,59,unknown,single,secondary,False,3237,False,False,unknown,6,Jun,100,3,-1,0,unknown,False,2008-06-06
9708,9709,44,blue-collar,married,primary,False,0,True,True,cellular,21,Nov,32,2,116,3,other,False,2008-11-21
9709,9710,49,admin.,married,secondary,False,1096,True,False,cellular,17,Apr,609,1,303,5,failure,False,2008-04-17
9710,9711,37,admin.,single,tertiary,False,869,False,False,cellular,30,Jul,60,8,-1,0,unknown,False,2008-07-30
9711,9712,60,technician,divorced,tertiary,False,1900,True,False,unknown,29,May,77,3,-1,0,unknown,False,2008-05-29
9712,9713,40,management,married,tertiary,False,413,True,False,unknown,14,May,150,1,-1,0,unknown,False,2008-05-14
9713,9714,27,blue-collar,married,primary,True,-588,False,False,unknown,13,May,531,2,-1,0,unknown,False,2008-05-13
9714,9715,34,housemaid,married,secondary,True,0,False,False,cellular,21,Aug,398,2,-1,0,unknown,False,2008-08-21
9715,9716,41,technician,married,secondary,False,2490,True,False,unknown,21,May,115,2,-1,0,unknown,False,2008-05-21
9716,9717,39,services,married,secondary,False,20928,False,False,cellular,14,May,1166,1,352,1,other,False,2008-05-14
9717,9718,34,admin.,married,secondary,False,560,True,False,unknown,5,May,198,3,-1,0,unknown,False,2008-05-05
9718,9719,38,blue-collar,divorced,secondary,False,0,True,False,cellular,11,May,580,1,173,1,failure,False,2008-05-11
9719,9720,56,blue-collar,married,primary,False,826,True,False,cellular,21,Jul,853,1,-1,0,unknown,False,2008-07-21
9720,9721,42,services,married,secondary,False,115,True,True,cellular,17,Apr,161,1,149,2,failure,False,2008-04-17
9721,9722,47,student,single,unknown,False,107,False,False,telephone,15,Jul,119,8,-1,0,unknown,False,2008-07-15
9722,9723,32,blue-collar,married,secondary,False,320,True,True,cellular,3,Feb,22,4,-1,0,unknown,False,2008-02-03
9723,9724,37,blue-collar,married,secondary,True,-399,True,True,unknown,3,Jun,21,3,-1,0,unknown,False,2008-06-03
9724,9725,25,student,single,secondary,False,703,False,False,cellular,5,May,1100,3,-1,0,unknown,False,2008-05-05
9725,9726,29,technician,divorced,secondary,False,328,True,True,cellular,4,Feb,25,1,-1,0,unknown,False,2008-02-04
9726,9727,48,management,divorced,tertiary,False,148,False,False,cellular,12,Aug,152,2,-1,0,unknown,False,2008-08-12
9727,9728,39,self-employed,single,tertiary,False,2298,True,True,cellular,20,Apr,13,2,319,18,other,False,2008-04-20
9728,9729,31,blue-collar,married,secondary,False,64,True,False,cellular,18,Jul,302,3,-1,0,unknown,False,2008-07-18
9729,9730,28,management,single,tertiary,False,4013,True,False,unknown,4,Jun,386,1,-1,0,unknown,False,2008-06-04
9730,9731,32,management,married,tertiary,False,0,False,False,unknown,9,May,280,1,-1,0,unknown,False,2008-05-09
9731,9732,35,technician,married,tertiary,False,633,True,True,cellular,2,Feb,76,3,5,3,other,False,2008-02-02
9732,9733,51,admin.,married,unknown,False,-1137,True,True,telephone,11,May,567,3,325,1,failure,False,2008-05-11
9733,9734,32,blue-collar,married,primary,False,902,True,False,unknown,27,May,106,2,-1,0,unknown,False,2008-05-27
9734,9735,30,blue-collar,married,secondary,False,2850,False,False,unknown,8,May,181,2,-1,0,unknown,False,2008-05-08
9735,9736,54,management,married,tertiary,False,313,True,False,unknown,5,May,83,2,-1,0,unknown,False,2008-05-05
9736,9737,41,blue-collar,married,secondary,False,923,True,False,unknown,14,May,249,2,-1,0,unknown,False,2008-05-14
9737,9738,35,admin.,single,primary,False,8,True,False,unknown,16,May,148,18,-1,0,unknown,False,2008-05-16
9738,9739,44,technician,married,secondary,False,945,True,False,cellular,4,Aug,190,1,-1,0,unknown,False,2008-08-04
9739,9740,58,management,married,tertiary,False,2261,True,False,cellular,3,Jun,1361,1,391,1,failure,False,2008-06-03
9740,9741,43,blue-collar,married,primary,False,18,True,False,cellular,14,May,131,2,370,3,other,False,2008-05-14
9741,9742,52,blue-collar,married,secondary,False,5828,True,False,telephone,13,May,276,2,-1,0,unknown,False,2008-05-13
9742,9743,60,retired,married,primary,False,6307,True,False,unknown,11,Jun,362,1,-1,0,unknown,False,2008-06-11
9743,9744,32,management,single,tertiary,False,537,False,False,unknown,29,May,187,3,-1,0,unknown,False,2008-05-29
9744,9745,41,blue-collar,married,secondary,False,393,True,True,cellular,10,Jul,122,1,-1,0,unknown,False,2008-07-10
9745,9746,54,blue-collar,divorced,primary,False,215,True,False,unknown,4,Jun,71,5,-1,0,unknown,False,2008-06-04
9746,9747,30,blue-collar,single,secondary,False,132,True,False,unknown,16,May,329,1,-1,0,unknown,False,2008-05-16
9747,9748,36,technician,single,secondary,False,35,False,False,cellular,29,Aug,493,2,-1,0,unknown,False,2008-08-29
9748,9749,27,admin.,single,secondary,False,125,False,False,cellular,21,Jul,104,1,288,8,failure,False,2008-07-21
9749,9750,32,technician,single,secondary,False,129,True,False,cellular,7,May,213,1,-1,0,unknown,False,2008-05-07
9750,9751,34,management,married,tertiary,False,0,False,False,cellular,6,Aug,139,2,-1,0,unknown,False,2008-08-06
9751,9752,43,admin.,married,secondary,False,315,False,False,cellular,23,Jul,129,2,-1,0,unknown,False,2008-07-23
9752,9753,0,services,married,primary,False,2567,True,False,cellular,14,May,109,1,360,2,failure,False,2008-05-14
9753,9754,31,management,divorced,tertiary,False,883,True,False,cellular,19,Nov,168,1,-1,0,unknown,False,2008-11-19
9754,9755,37,technician,married,secondary,False,1120,True,False,unknown,30,May,103,5,-1,0,unknown,False,2008-05-30
9755,9756,51,technician,divorced,secondary,False,0,True,False,unknown,28,May,463,2,-1,0,unknown,False,2008-05-28
9756,9757,52,blue-collar,married,secondary,False,1117,True,False,cellular,13,May,365,1,-1,0,unknown,False,2008-05-13
9757,9758,57,blue-collar,married,secondary,False,773,True,True,unknown,18,Jun,97,8,-1,0,unknown,False,2008-06-18
9758,9759,32,technician,single,tertiary,False,390,True,False,unknown,23,May,85,1,-1,0,unknown,False,2008-05-23
9759,9760,47,admin.,married,secondary,False,1358,True,False,cellular,14,May,80,4,-1,0,unknown,False,2008-05-14
9760,9761,31,management,married,tertiary,False,216,False,False,cellular,22,Jul,47,1,-1,0,unknown,False,2008-07-22
9761,9762,27,blue-collar,single,secondary,False,317,True,False,unknown,20,May,16,10,-1,0,unknown,False,2008-05-20
9762,9763,31,blue-collar,single,primary,False,2369,True,False,cellular,18,May,87,1,-1,0,unknown,False,2008-05-18
9763,9764,36,admin.,divorced,tertiary,False,125,True,False,unknown,26,May,172,1,-1,0,unknown,False,2008-05-26
9764,9765,44,blue-collar,married,primary,False,6,False,False,cellular,10,Jul,338,9,-1,0,unknown,False,2008-07-10
9765,9766,34,blue-collar,married,primary,False,15841,True,False,cellular,20,Apr,423,5,-1,0,unknown,False,2008-04-20
9766,9767,32,housemaid,married,primary,False,51,True,False,cellular,12,May,324,1,-1,0,unknown,False,2008-05-12
9767,9768,52,management,married,secondary,False,0,True,True,unknown,27,May,62,13,-1,0,unknown,False,2008-05-27
9768,9769,60,retired,divorced,primary,False,-79,True,True,cellular,29,Jan,192,1,-1,0,unknown,False,2008-01-29
9769,9770,30,services,single,secondary,False,1881,False,True,unknown,26,Jun,29,1,-1,0,unknown,False,2008-06-26
9770,9771,48,blue-collar,married,primary,False,456,True,True,unknown,19,May,289,1,-1,0,unknown,False,2008-05-19
9771,9772,39,management,married,primary,False,1873,False,False,unknown,9,Jun,161,2,-1,0,unknown,False,2008-06-09
9772,9773,59,management,divorced,tertiary,False,0,True,False,cellular,31,Jul,52,8,-1,0,unknown,False,2008-07-31
9773,9774,42,admin.,married,secondary,False,445,True,False,unknown,7,May,202,2,-1,0,unknown,False,2008-05-07
9774,9775,77,retired,married,secondary,False,2123,False,False,telephone,4,Feb,141,4,-1,0,unknown,False,2008-02-04
9775,9776,29,technician,married,secondary,False,767,True,False,cellular,5,Feb,253,1,-1,0,unknown,False,2008-02-05
9776,9777,49,technician,divorced,secondary,False,229,False,False,cellular,8,Aug,219,2,-1,0,unknown,False,2008-08-08
9777,9778,57,retired,married,secondary,False,3783,True,False,unknown,6,Jun,198,3,-1,0,unknown,False,2008-06-06
9778,9779,37,blue-collar,married,secondary,False,140,True,True,cellular,7,May,490,1,-1,0,unknown,False,2008-05-07
9779,9780,35,technician,married,secondary,False,6,True,False,cellular,11,May,204,2,348,2,failure,False,2008-05-11
9780,9781,63,retired,divorced,secondary,False,859,False,False,cellular,13,Feb,92,1,-1,0,unknown,False,2008-02-13
9781,9782,37,technician,married,secondary,False,261,False,False,cellular,29,Aug,301,4,-1,0,unknown,False,2008-08-29
9782,9783,37,services,married,secondary,False,50,True,False,unknown,8,May,352,3,-1,0,unknown,False,2008-05-08
9783,9784,52,admin.,married,secondary,False,-462,True,False,cellular,9,Feb,172,5,-1,0,unknown,False,2008-02-09
9784,9785,60,retired,married,secondary,False,0,False,False,cellular,5,Aug,143,3,-1,0,unknown,False,2008-08-05
9785,9786,36,technician,married,secondary,False,283,True,True,unknown,27,Jun,56,2,-1,0,unknown,False,2008-06-27
9786,9787,48,self-employed,married,secondary,False,91,False,False,cellular,21,Aug,136,8,-1,0,unknown,False,2008-08-21
9787,9788,47,entrepreneur,married,tertiary,False,0,False,False,telephone,18,Nov,103,2,-1,0,unknown,False,2008-11-18
9788,9789,56,management,divorced,tertiary,False,442,False,False,unknown,28,May,77,3,-1,0,unknown,False,2008-05-28
9789,9790,45,blue-collar,married,secondary,False,0,False,False,cellular,30,Jul,25,2,-1,0,unknown,False,2008-07-30
9790,9791,53,housemaid,married,secondary,,1182,True,False,cellular,7,Sep,82,1,293,1,failure,False,2008-09-07
9791,9792,56,blue-collar,married,secondary,False,316,True,False,unknown,19,May,27,1,-1,0,unknown,False,2008-05-19
9792,9793,59,technician,married,secondary,False,316,False,False,cellular,14,Aug,200,4,-1,0,unknown,False,2008-08-14
9793,9794,34,management,married,tertiary,False,402,False,False,cellular,26,May,147,1,-1,0,unknown,False,2008-05-26
9794,9795,45,unemployed,single,primary,False,8725,False,False,cellular,8,Jul,286,2,-1,0,unknown,False,2008-07-08
9795,9796,32,technician,married,unknown,False,102,True,False,unknown,21,May,12,11,-1,0,unknown,False,2008-05-21
9796,9797,60,self-employed,married,secondary,False,0,False,False,unknown,6,Jun,97,1,-1,0,unknown,False,2008-06-06
9797,9798,54,blue-collar,divorced,secondary,False,615,False,True,cellular,20,Nov,230,1,-1,0,unknown,False,2008-11-20
9798,9799,41,services,married,secondary,False,0,True,False,unknown,5,May,114,2,-1,0,unknown,False,2008-05-05
9799,9800,44,blue-collar,married,secondary,False,3060,True,False,cellular,20,Apr,87,2,151,3,failure,False,2008-04-20
9800,9801,40,technician,married,secondary,False,990,True,False,cellular,6,Feb,252,3,-1,0,unknown,False,2008-02-06
9801,9802,40,services,divorced,primary,False,1937,True,False,unknown,2,Jun,86,1,-1,0,unknown,False,2008-06-02
9802,9803,29,technician,married,secondary,False,428,False,False,cellular,14,Jul,131,4,-1,0,unknown,False,2008-07-14
9803,9804,28,technician,married,secondary,False,655,True,False,unknown,9,May,179,2,-1,0,unknown,False,2008-05-09
9804,9805,35,management,married,tertiary,False,16,False,False,cellular,19,Nov,185,1,-1,0,unknown,False,2008-11-19
9805,9806,33,management,married,tertiary,False,2044,True,False,cellular,15,May,102,3,177,1,failure,False,2008-05-15
9806,9807,33,management,single,tertiary,False,20,False,False,cellular,21,Aug,329,2,-1,0,unknown,False,2008-08-21
9807,9808,50,retired,married,primary,False,29,False,False,unknown,20,Jun,135,5,-1,0,unknown,False,2008-06-20
