id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
5268,27,management,single,primary,True,13,False,False,cellular,30,Jan,475,3,-1,0,unknown,True,2024-01-30
5269,32,admin.,married,tertiary,False,284,True,False,cellular,29,Apr,717,3,-1,0,unknown,True,2024-04-29
5270,37,management,single,tertiary,False,33,True,False,cellular,12,Mar,186,1,-1,0,unknown,True,2024-03-12
5271,56,management,married,tertiary,False,2333,False,False,cellular,4,May,244,1,-1,0,unknown,True,2024-05-04
5272,28,blue-collar,single,secondary,False,1705,False,False,cellular,17,Dec,412,2,-1,0,unknown,True,2024-12-17
5273,49,blue-collar,married,secondary,False,2039,True,False,cellular,6,May,451,1,169,2,failure,True,2024-05-06
5274,23,student,single,secondary,False,381,False,False,cellular,23,Feb,696,1,189,2,other,True,2024-02-23
5275,56,retired,married,secondary,False,3738,True,False,cellular,17,Apr,156,1,305,6,other,True,2024-04-17
5276,54,blue-collar,divorced,primary,False,4401,False,False,telephone,13,May,414,1,183,2,success,True,2024-05-13
5277,59,management,married,tertiary,False,553,True,False,cellular,7,Jul,1272,3,-1,0,unknown,True,2024-07-07
5278,53,technician,married,secondary,False,-725,True,False,unknown,27,May,1205,1,-1,0,unknown,True,2024-05-27
5279,51,retired,married,primary,False,67,False,False,unknown,18,Jun,835,1,-1,0,unknown,True,2024-06-18
5280,31,unemployed,married,tertiary,False,330,False,False,cellular,13,Jul,309,1,181,3,success,True,2024-07-13
5281,62,management,divorced,tertiary,False,5943,False,False,telephone,17,Feb,196,4,-1,0,unknown,True,2024-02-17
5282,38,technician,single,tertiary,False,25,True,False,cellular,1,Jun,232,2,-1,0,unknown,True,2024-06-01
5283,25,management,single,tertiary,False,316,False,False,cellular,27,Mar,347,2,-1,0,unknown,True,2024-03-27
5284,43,technician,divorced,unknown,False,4389,False,False,cellular,8,Apr,618,1,-1,0,unknown,True,2024-04-08
5285,45,admin.,divorced,secondary,False,0,False,False,cellular,29,Oct,264,1,-1,0,unknown,True,2024-10-29
5286,78,retired,divorced,primary,False,1389,False,False,cellular,8,Apr,335,1,-1,0,unknown,True,2024-04-08
5287,30,management,single,tertiary,False,398,False,False,cellular,27,Oct,102,1,180,3,success,True,2024-10-27
5288,69,retired,divorced,tertiary,False,247,False,False,cellular,22,Apr,138,2,-1,0,unknown,True,2024-04-22
5289,48,entrepreneur,married,secondary,False,0,False,True,cellular,28,Jul,431,2,-1,0,unknown,True,2024-07-28
5290,31,admin.,single,secondary,False,131,True,False,cellular,15,Jun,151,1,-1,0,unknown,True,2024-06-15
5291,57,retired,single,primary,False,604,False,False,cellular,19,Nov,187,1,-1,0,unknown,False,2024-11-19
5292,45,admin.,divorced,secondary,False,0,True,False,cellular,17,Nov,102,1,-1,0,unknown,False,2024-11-17
5293,48,blue-collar,married,secondary,False,238,True,True,cellular,2,Jun,118,2,81,1,success,False,2024-06-02
5294,34,admin.,single,secondary,False,673,True,False,cellular,29,Jan,89,1,260,2,failure,False,2024-01-29
5295,37,entrepreneur,married,tertiary,False,7944,False,False,cellular,21,Nov,102,1,-1,0,unknown,False,2024-11-21
5296,32,management,married,tertiary,False,3696,False,False,unknown,21,May,315,3,-1,0,unknown,False,2024-05-21
5297,35,self-employed,married,secondary,False,347,False,False,unknown,20,Jun,231,1,-1,0,unknown,False,2024-06-20
5298,31,blue-collar,married,primary,False,-199,True,True,telephone,12,May,149,5,299,10,failure,False,2024-05-12
5299,54,technician,married,tertiary,True,337,True,False,unknown,28,May,302,2,-1,0,unknown,False,2024-05-28
5300,52,unemployed,married,secondary,False,5091,False,False,cellular,26,May,309,1,-1,0,unknown,False,2024-05-26
5301,29,self-employed,single,secondary,False,970,True,False,cellular,13,May,240,1,-1,0,unknown,False,2024-05-13
5302,34,services,single,secondary,False,258,True,False,unknown,4,Jun,131,2,-1,0,unknown,False,2024-06-04
5303,37,blue-collar,divorced,secondary,False,614,True,False,unknown,20,May,185,1,-1,0,unknown,False,2024-05-20
5304,66,housemaid,married,secondary,False,1929,False,False,cellular,2,Feb,169,1,-1,0,unknown,False,2024-02-02
5305,33,technician,married,secondary,False,2362,True,False,cellular,26,Aug,271,4,-1,0,unknown,False,2024-08-26
5306,60,retired,married,secondary,False,8121,True,True,cellular,18,Aug,98,7,-1,0,unknown,False,2024-08-18
5307,55,management,divorced,tertiary,False,608,True,False,cellular,7,May,161,2,-1,0,unknown,False,2024-05-07
5308,34,blue-collar,single,secondary,False,3723,True,False,unknown,27,May,47,5,-1,0,unknown,False,2024-05-27
5309,52,blue-collar,married,primary,False,117,False,True,cellular,24,Jul,164,2,-1,0,unknown,False,2024-07-24
5310,29,services,married,secondary,False,363,True,False,cellular,15,May,164,1,-1,0,unknown,False,2024-05-15
5311,43,services,divorced,secondary,False,130,True,False,unknown,8,May,193,1,-1,0,unknown,False,2024-05-08
5312,57,services,divorced,primary,False,2225,True,False,cellular,18,May,8,4,-1,0,unknown,False,2024-05-18
5313,32,blue-collar,married,primary,False,-105,True,True,telephone,31,Jul,454,19,-1,0,unknown,False,2024-07-31
5314,67,unknown,married,tertiary,False,7687,False,False,telephone,30,Oct,70,3,-1,0,unknown,False,2024-10-30
5315,45,services,married,secondary,False,222,False,False,cellular,25,Aug,119,11,-1,0,unknown,False,2024-08-25
5316,47,technician,single,secondary,False,736,False,False,cellular,29,Jul,212,2,-1,0,unknown,False,2024-07-29
5317,31,self-employed,single,tertiary,False,84,False,False,cellular,6,Aug,157,4,-1,0,unknown,False,2024-08-06
5318,52,blue-collar,divorced,primary,False,196,True,False,unknown,7,May,119,3,-1,0,unknown,False,2024-05-07
5319,41,technician,married,secondary,False,2123,False,False,cellular,8,Aug,130,2,-1,0,unknown,False,2024-08-08
5320,35,blue-collar,single,secondary,False,-482,True,False,unknown,27,May,472,1,-1,0,unknown,False,2024-05-27
5321,48,management,divorced,tertiary,False,700,True,False,cellular,29,Aug,488,2,-1,0,unknown,False,2024-08-29
5322,53,blue-collar,married,primary,False,1388,False,False,cellular,7,Aug,139,4,-1,0,unknown,False,2024-08-07
5323,59,entrepreneur,married,primary,False,222,False,False,cellular,18,Nov,97,1,-1,0,unknown,False,2024-11-18
5324,26,blue-collar,single,secondary,False,592,True,True,unknown,27,May,174,1,-1,0,unknown,False,2024-05-27
5325,30,management,married,tertiary,False,0,False,False,cellular,14,Aug,95,2,-1,0,unknown,False,2024-08-14
5326,56,self-employed,married,tertiary,False,411,False,False,unknown,19,Jun,145,4,-1,0,unknown,False,2024-06-19
5327,41,blue-collar,divorced,secondary,False,-104,True,False,unknown,16,May,32,3,-1,0,unknown,False,2024-05-16
5328,52,technician,married,secondary,False,475,True,False,cellular,28,Jul,121,3,-1,0,unknown,False,2024-07-28
5329,35,admin.,single,secondary,False,181,True,False,cellular,18,May,217,4,301,1,failure,False,2024-05-18
5330,41,management,married,tertiary,False,653,True,False,telephone,17,Nov,60,2,-1,0,unknown,False,2024-11-17
5331,39,management,married,tertiary,False,0,True,False,unknown,2,Jun,46,2,-1,0,unknown,False,2024-06-02
5332,51,management,married,tertiary,False,0,True,True,cellular,19,Aug,263,1,84,1,other,False,2024-08-19
5333,46,blue-collar,married,secondary,False,942,False,False,cellular,18,Nov,240,3,119,2,failure,False,2024-11-18
5334,43,technician,divorced,primary,False,13,False,True,cellular,9,Jul,977,4,-1,0,unknown,False,2024-07-09
5335,31,technician,single,secondary,False,200,False,False,cellular,6,Aug,315,2,-1,0,unknown,False,2024-08-06
5336,56,unemployed,married,secondary,False,660,True,False,unknown,6,Jun,72,3,-1,0,unknown,False,2024-06-06
5337,35,entrepreneur,married,secondary,False,1309,True,False,cellular,18,Nov,73,3,-1,0,unknown,False,2024-11-18
5338,58,self-employed,married,tertiary,False,-364,True,False,unknown,5,May,355,1,-1,0,unknown,False,2024-05-05
5339,33,technician,married,secondary,False,-616,True,True,unknown,27,May,320,1,-1,0,unknown,False,2024-05-27
5340,36,blue-collar,single,secondary,False,2596,False,False,unknown,18,Jun,60,6,-1,0,unknown,False,2024-06-18
5341,49,entrepreneur,single,secondary,False,5802,False,False,cellular,12,Aug,175,3,104,2,success,False,2024-08-12
5342,47,technician,married,secondary,False,568,True,False,telephone,14,Jul,256,2,-1,0,unknown,False,2024-07-14
5343,61,retired,married,primary,False,296,True,True,unknown,3,Jun,323,2,-1,0,unknown,False,2024-06-03
5344,45,services,married,secondary,False,561,True,False,unknown,29,May,340,7,-1,0,unknown,False,2024-05-29
5345,53,management,divorced,tertiary,False,2894,True,False,cellular,5,May,163,1,-1,0,unknown,False,2024-05-05
5346,31,management,married,tertiary,False,2344,True,False,cellular,14,Aug,221,6,-1,0,unknown,False,2024-08-14
5347,35,admin.,married,secondary,False,1345,True,False,cellular,23,Jul,135,1,-1,0,unknown,False,2024-07-23
5348,55,management,married,tertiary,False,171,True,False,cellular,8,Aug,73,6,-1,0,unknown,False,2024-08-08
5349,50,technician,married,secondary,False,1838,True,True,cellular,13,Aug,221,8,-1,0,unknown,False,2024-08-13
5350,53,unknown,married,unknown,False,549,False,False,telephone,28,Jan,74,2,-1,0,unknown,False,2024-01-28
5351,45,admin.,married,secondary,False,1097,True,True,cellular,2,Feb,174,1,208,1,failure,False,2024-02-02
5352,45,unemployed,married,tertiary,False,1148,False,False,cellular,19,Nov,782,2,-1,0,unknown,False,2024-11-19
5353,32,technician,single,tertiary,False,3818,False,False,cellular,18,Aug,100,4,-1,0,unknown,False,2024-08-18
5354,33,blue-collar,married,primary,False,934,True,False,unknown,4,Jun,244,2,-1,0,unknown,False,2024-06-04
5355,51,blue-collar,married,primary,False,-637,True,True,cellular,19,Nov,233,2,-1,0,unknown,False,2024-11-19
5356,27,housemaid,married,secondary,True,65,True,True,cellular,17,Jul,59,1,-1,0,unknown,False,2024-07-17
5357,37,technician,married,secondary,False,24,True,False,cellular,13,Aug,136,1,105,2,failure,False,2024-08-13
5358,45,blue-collar,married,primary,False,907,False,False,cellular,18,Aug,230,8,-1,0,unknown,False,2024-08-18
5359,40,blue-collar,married,secondary,False,100,True,False,unknown,29,May,218,2,-1,0,unknown,False,2024-05-29
5360,41,blue-collar,married,primary,False,686,True,False,cellular,21,Nov,888,3,-1,0,unknown,False,2024-11-21
5361,35,management,single,tertiary,False,3,True,True,cellular,6,Feb,217,1,-1,0,unknown,False,2024-02-06
5362,62,retired,married,tertiary,False,4692,True,False,cellular,15,Oct,73,1,-1,0,unknown,False,2024-10-15
5363,42,technician,married,secondary,True,-197,True,False,cellular,6,Aug,66,7,-1,0,unknown,False,2024-08-06
5364,38,management,divorced,tertiary,False,4335,True,False,cellular,20,Nov,640,1,-1,0,unknown,False,2024-11-20
5365,36,technician,single,secondary,False,664,False,False,cellular,22,Aug,309,3,-1,0,unknown,False,2024-08-22
5366,59,services,married,secondary,False,307,True,True,unknown,6,May,250,7,-1,0,unknown,False,2024-05-06
5367,46,services,divorced,secondary,False,5,True,True,cellular,29,Jan,305,2,-1,0,unknown,False,2024-01-29
5368,42,blue-collar,married,primary,False,-67,True,False,unknown,9,May,128,1,-1,0,unknown,False,2024-05-09
5369,27,student,single,secondary,False,3754,False,False,cellular,15,Mar,106,3,98,1,other,False,2024-03-15
5370,44,technician,married,secondary,False,1139,True,False,cellular,30,Jan,64,1,-1,0,unknown,False,2024-01-30
5371,32,services,married,secondary,False,250,True,False,unknown,29,May,202,1,-1,0,unknown,False,2024-05-29
5372,32,self-employed,divorced,tertiary,False,3695,True,False,cellular,15,May,34,1,353,3,other,False,2024-05-15
5373,43,blue-collar,married,secondary,False,1025,True,False,cellular,2,Jun,106,1,-1,0,unknown,False,2024-06-02
5374,38,management,married,tertiary,False,328,False,False,cellular,8,Aug,230,2,-1,0,unknown,False,2024-08-08
5375,40,services,married,secondary,False,0,True,False,cellular,2,Jun,297,1,28,3,failure,False,2024-06-02
5376,44,management,married,tertiary,False,6203,True,True,unknown,13,May,129,1,-1,0,unknown,False,2024-05-13
5377,49,management,divorced,tertiary,False,1904,False,True,cellular,17,Nov,131,2,-1,0,unknown,False,2024-11-17
5378,37,management,married,tertiary,False,347,True,False,cellular,22,Jul,282,1,-1,0,unknown,False,2024-07-22
5379,40,unemployed,married,secondary,False,1289,False,False,cellular,26,May,260,2,-1,0,unknown,False,2024-05-26
5380,54,management,divorced,tertiary,False,129,True,False,unknown,30,May,132,1,-1,0,unknown,False,2024-05-30
5381,38,blue-collar,married,primary,False,178,True,False,unknown,20,May,245,1,-1,0,unknown,False,2024-05-20
5382,45,management,married,tertiary,False,81,False,True,cellular,30,Jul,61,3,-1,0,unknown,False,2024-07-30
5383,49,self-employed,married,tertiary,False,599,False,False,cellular,12,Aug,174,1,-1,0,unknown,False,2024-08-12
5384,46,technician,married,secondary,False,190,True,False,cellular,12,Aug,370,2,-1,0,unknown,False,2024-08-12
5385,39,blue-collar,married,secondary,False,0,True,False,unknown,6,May,262,1,-1,0,unknown,False,2024-05-06
5386,56,management,married,tertiary,False,563,True,False,cellular,6,May,100,2,168,1,failure,False,2024-05-06
5387,37,blue-collar,married,secondary,False,105,True,False,unknown,8,May,69,2,-1,0,unknown,False,2024-05-08
5388,39,management,married,tertiary,False,3518,True,False,cellular,8,May,440,1,-1,0,unknown,False,2024-05-08
5389,53,self-employed,married,secondary,False,248,False,True,cellular,17,Nov,99,1,126,3,failure,False,2024-11-17
5390,38,blue-collar,married,secondary,False,961,True,False,unknown,16,May,346,1,-1,0,unknown,False,2024-05-16
5391,25,technician,single,tertiary,False,640,True,False,unknown,13,May,492,2,-1,0,unknown,False,2024-05-13
5392,35,technician,married,secondary,False,1144,False,False,cellular,20,Aug,197,13,-1,0,unknown,False,2024-08-20
5393,47,unemployed,married,primary,False,0,False,False,unknown,18,Jun,308,1,-1,0,unknown,False,2024-06-18
5394,40,management,married,tertiary,False,4381,False,False,telephone,29,Jul,126,2,-1,0,unknown,False,2024-07-29
5395,31,self-employed,married,tertiary,False,1134,False,False,cellular,6,Feb,174,2,-1,0,unknown,False,2024-02-06
5396,50,technician,married,primary,False,570,False,False,unknown,20,Jun,21,3,-1,0,unknown,False,2024-06-20
5397,40,blue-collar,married,secondary,False,0,True,False,unknown,16,May,167,2,-1,0,unknown,False,2024-05-16
5398,55,retired,married,tertiary,False,357,True,False,cellular,11,Aug,526,1,103,1,failure,False,2024-08-11
5399,31,services,married,secondary,False,593,True,False,cellular,19,Nov,391,2,-1,0,unknown,False,2024-11-19
5400,59,blue-collar,married,primary,False,229,True,True,unknown,7,May,19,1,-1,0,unknown,False,2024-05-07
5401,52,management,married,primary,False,0,False,False,unknown,5,Jun,85,3,-1,0,unknown,False,2024-06-05
5402,55,unknown,married,secondary,False,1157,False,False,cellular,12,Jul,289,1,412,2,failure,False,2024-07-12
5403,49,management,married,tertiary,False,234,False,False,cellular,22,Aug,55,6,-1,0,unknown,False,2024-08-22
5404,31,self-employed,married,tertiary,False,322,True,False,unknown,8,May,159,1,-1,0,unknown,False,2024-05-08
5405,55,entrepreneur,married,secondary,False,113,True,False,unknown,12,Jun,186,1,-1,0,unknown,False,2024-06-12
5406,38,entrepreneur,married,secondary,False,2139,True,False,unknown,9,May,576,1,-1,0,unknown,False,2024-05-09
5407,52,unemployed,married,secondary,False,2251,True,False,unknown,3,Jun,58,9,-1,0,unknown,False,2024-06-03
5408,57,management,divorced,unknown,False,0,False,False,unknown,13,May,95,1,-1,0,unknown,False,2024-05-13
5409,65,management,divorced,tertiary,False,2756,False,False,cellular,23,Sep,1353,2,-1,0,unknown,False,2024-09-23
5410,53,retired,married,tertiary,False,7132,False,False,cellular,13,Aug,88,2,-1,0,unknown,False,2024-08-13
5411,34,technician,single,tertiary,False,2047,True,False,cellular,28,Jul,57,5,-1,0,unknown,False,2024-07-28
5412,41,self-employed,single,tertiary,False,0,False,False,cellular,18,Nov,256,1,-1,0,unknown,False,2024-11-18
5413,44,unemployed,married,tertiary,False,1151,True,False,unknown,5,Jun,127,2,-1,0,unknown,False,2024-06-05
5414,49,technician,married,secondary,False,5244,False,False,cellular,25,Aug,60,4,-1,0,unknown,False,2024-08-25
5415,39,technician,married,secondary,False,1,True,False,unknown,26,May,506,2,-1,0,unknown,False,2024-05-26
5416,54,management,married,tertiary,False,203,False,False,cellular,21,Nov,70,1,-1,0,unknown,False,2024-11-21
5417,22,student,single,secondary,False,2162,False,False,telephone,2,Feb,168,1,-1,0,unknown,False,2024-02-02
5418,31,admin.,married,secondary,False,337,False,False,unknown,12,May,51,1,-1,0,unknown,False,2024-05-12
5419,53,housemaid,married,unknown,False,0,False,False,cellular,22,Aug,207,1,-1,0,unknown,False,2024-08-22
5420,59,technician,divorced,secondary,False,2,False,False,cellular,26,Aug,164,2,-1,0,unknown,False,2024-08-26
5421,59,admin.,married,secondary,False,1365,False,False,unknown,19,Jun,327,1,-1,0,unknown,False,2024-06-19
5422,56,management,married,tertiary,False,2366,True,True,cellular,3,Feb,538,2,188,4,failure,False,2024-02-03
5423,52,management,divorced,tertiary,False,-803,True,False,cellular,7,Aug,131,3,-1,0,unknown,False,2024-08-07
5424,57,entrepreneur,divorced,tertiary,False,873,False,False,unknown,17,Jun,441,3,-1,0,unknown,False,2024-06-17
5425,41,admin.,married,secondary,False,-76,True,False,cellular,16,Apr,263,1,-1,0,unknown,False,2024-04-16
5426,39,housemaid,married,tertiary,False,2990,False,False,telephone,30,Apr,127,4,-1,0,unknown,False,2024-04-30
